15/05/1987	19:00	Bayer 05 Uerdingen	-	Werder Bremen	1:1 (0:1)	
	19:00	VfB Stuttgart	-	Bor. Mönchengladbach	2:4 (0:1)	
	19:00	Borussia Dortmund	-	Hamburger SV	4:3 (1:1)	
16/05/1987	14:30	FC Schalke 04	-	1. FC Kaiserslautern	3:2 (2:1)	
	14:30	Fortuna Düsseldorf	-	1. FC Nürnberg	1:1 (1:1)	
	14:30	Blau-Weiß 90 Berlin	-	1. FC Köln	1:1 (1:0)	
	14:30	Bayer Leverkusen	-	Bayern München	0:0 (0:0)	
	14:30	Waldhof Mannheim	-	Eintracht Frankfurt	2:1 (1:0)	
	14:30	FC 08 Homburg	-	VfL Bochum	3:1 (0:0)	
1		Bayern München	29	17	11	1	56:26	30	45:13
2		Hamburger SV	29	16	7	6	55:31	24	39:19
3		Borussia Dortmund	29	12	10	7	60:39	21	34:24
4		Werder Bremen	29	14	6	9	56:50	6	34:24
5		Bor. Mönchengladbach	29	13	7	9	57:40	17	33:25
6		Bayer Leverkusen	29	14	5	10	44:30	14	33:25
7		1. FC Kaiserslautern	29	13	7	9	53:40	13	33:25
8		1. FC Köln	29	13	7	9	44:40	4	33:25
9		VfB Stuttgart	29	13	6	10	50:34	16	32:26
10		Bayer 05 Uerdingen	29	10	9	10	43:42	1	29:29
11		1. FC Nürnberg	29	10	9	10	52:52	0	29:29
12		FC Schalke 04	29	10	7	12	44:52	-8	27:31
13		VfL Bochum	29	7	12	10	41:35	6	26:32
14		Waldhof Mannheim	29	9	8	12	46:58	-12	26:32
15		Eintracht Frankfurt	29	6	9	14	34:44	-10	21:37
16		FC 08 Homburg	29	5	7	17	25:66	-41	17:41
17		Fortuna Düsseldorf	29	6	5	18	35:77	-42	17:41
18		Blau-Weiß 90 Berlin	29	2	10	17	26:65	-39	14:44
