02/11/1984	19:00	Werder Bremen	-	VfL Bochum	2:2 (1:0)	
	19:00	VfB Stuttgart	-	Eintracht Frankfurt	4:2 (2:1)	
	19:00	Bayer 05 Uerdingen	-	Bor. Mönchengladbach	3:2 (1:1)	
03/11/1984	13:30	Waldhof Mannheim	-	Fortuna Düsseldorf	2:1 (1:1)	
	14:30	Arminia Bielefeld	-	Bayer Leverkusen	1:1 (1:0)	
	14:30	Eintracht Braunschweig	-	Karlsruher SC	3:1 (2:0)	
	14:30	1. FC Köln	-	FC Schalke 04	4:1 (1:0)	
	14:30	Bayern München	-	Hamburger SV	1:1 (1:0)	
	14:30	Borussia Dortmund	-	1. FC Kaiserslautern	0:3 (0:1)	
1		Bayern München	11	8	2	1	25:11	14	18:4
2		1. FC Köln	11	6	2	3	28:22	6	14:8
3		Werder Bremen	11	4	5	2	28:21	7	13:9
4		1. FC Kaiserslautern	11	4	5	2	19:15	4	13:9
5		VfB Stuttgart	11	5	2	4	30:19	11	12:10
6		Bor. Mönchengladbach	11	4	4	3	32:22	10	12:10
7		Bayer 05 Uerdingen	11	5	2	4	24:19	5	12:10
8		VfL Bochum	11	3	6	2	19:17	2	12:10
9		Hamburger SV	11	3	6	2	17:16	1	12:10
10		Bayer Leverkusen	11	3	5	3	19:20	-1	11:11
11		Waldhof Mannheim	11	4	3	4	13:15	-2	11:11
12		Karlsruher SC	11	2	6	3	17:21	-4	10:12
13		Eintracht Frankfurt	11	3	4	4	22:28	-6	10:12
14		FC Schalke 04	11	2	5	4	19:23	-4	9:13
15		Eintracht Braunschweig	11	4	0	7	20:32	-12	8:14
16		Arminia Bielefeld	11	1	6	4	12:25	-13	8:14
17		Fortuna Düsseldorf	11	2	3	6	21:28	-7	7:15
18		Borussia Dortmund	11	3	0	8	12:23	-11	6:16
