16/09/2011	19:45	SC Freiburg	-	VfB Stuttgart	1:2 (0:1)	
17/09/2011	14:30	Bayer Leverkusen	-	1. FC Köln	1:4 (0:1)	
	14:30	Hamburger SV	-	Bor. Mönchengladbach	0:1 (0:0)	
	14:30	1. FC Nürnberg	-	Werder Bremen	1:1 (0:1)	
	14:30	1899 Hoffenheim	-	VfL Wolfsburg	3:1 (2:0)	
	14:30	Hertha BSC	-	FC Augsburg	2:2 (0:1)	
	17:30	1. FC Kaiserslautern	-	1. FSV Mainz 05	3:1 (1:1)	
18/09/2011	14:30	Hannover 96	-	Borussia Dortmund	2:1 (0:0)	
	16:30	FC Schalke 04	-	Bayern München	0:2 (0:1)	
1		Bayern München	6	5	0	1	18:1	17	15
2		Werder Bremen	6	4	1	1	12:6	6	13
3		Bor. Mönchengladbach	6	4	1	1	8:3	5	13
4		1899 Hoffenheim	6	4	0	2	12:5	7	12
5		Hannover 96	6	3	2	1	8:8	0	11
6		VfB Stuttgart	6	3	1	2	9:4	5	10
7		Bayer Leverkusen	6	3	1	2	7:7	0	10
8		1. FC Nürnberg	6	3	1	2	6:6	0	10
9		FC Schalke 04	6	3	0	3	11:10	1	9
10		Hertha BSC	6	2	3	1	8:7	1	9
11		Borussia Dortmund	6	2	1	3	7:6	1	7
12		1. FC Köln	6	2	1	3	11:15	-4	7
13		1. FSV Mainz 05	6	2	1	3	8:13	-5	7
14		VfL Wolfsburg	6	2	0	4	7:12	-5	6
15		1. FC Kaiserslautern	6	1	2	3	5:9	-4	5
16		SC Freiburg	6	1	1	4	10:18	-8	4
17		FC Augsburg	6	0	3	3	6:12	-6	3
18		Hamburger SV	6	0	1	5	6:17	-11	1
