31/10/1974	19:00	1. FC Kaiserslautern	-	Fortuna Düsseldorf	1:0 (1:0)	
02/11/1974	14:30	Eintracht Frankfurt	-	Kickers Offenbach	0:0 (0:0)	
	14:30	FC Schalke 04	-	Wuppertaler SV	1:0 (0:0)	
	14:30	Eintracht Braunschweig	-	1. FC Köln	1:4 (1:2)	
	14:30	TeBe Berlin	-	Bayern München	2:2 (1:0)	
	14:30	MSV Duisburg	-	VfL Bochum	3:1 (2:1)	
	14:30	Bor. Mönchengladbach	-	Hertha BSC	1:1 (0:1)	
	14:30	Rot-Weiss Essen	-	Hamburger SV	0:0 (0:0)	
26/11/1974	19:00	Werder Bremen	-	VfB Stuttgart	5:2 (1:1)	
1		Hamburger SV	11	7	2	2	19:8	11	16:6
2		Kickers Offenbach	11	7	1	3	26:16	10	15:7
3		Eintracht Frankfurt	11	6	2	3	32:13	19	14:8
4		Eintracht Braunschweig	11	6	2	3	22:14	8	14:8
5		FC Schalke 04	11	7	0	4	18:10	8	14:8
6		MSV Duisburg	11	7	0	4	24:20	4	14:8
7		Hertha BSC	11	4	5	2	17:12	5	13:9
8		Bayern München	11	6	1	4	20:23	-3	13:9
9		Bor. Mönchengladbach	11	5	2	4	25:18	7	12:10
10		Fortuna Düsseldorf	11	4	4	3	19:19	0	12:10
11		VfL Bochum	11	5	1	5	17:17	0	11:11
12		1. FC Köln	11	4	2	5	25:23	2	10:12
13		1. FC Kaiserslautern	11	5	0	6	16:20	-4	10:12
14		Rot-Weiss Essen	11	4	2	5	12:21	-9	10:12
15		Werder Bremen	11	2	2	7	12:27	-15	6:16
16		VfB Stuttgart	11	2	1	8	13:24	-11	5:17
17		TeBe Berlin	11	2	1	8	16:30	-14	5:17
18		Wuppertaler SV	11	1	2	8	9:27	-18	4:18
