26/03/1975	19:00	1. FC Köln	-	Hamburger SV	4:0 (1:0)	
	19:00	Bor. Mönchengladbach	-	Fortuna Düsseldorf	3:1 (2:0)	
27/03/1975	18:30	TeBe Berlin	-	Rot-Weiss Essen	1:0 (1:0)	
	19:00	1. FC Kaiserslautern	-	MSV Duisburg	2:0 (1:0)	
	19:00	FC Schalke 04	-	Hertha BSC	1:0 (0:0)	
	19:00	Werder Bremen	-	Bayern München	0:2 (0:0)	
12/04/1975	14:30	Eintracht Braunschweig	-	Kickers Offenbach	1:0 (1:0)	
	14:30	Wuppertaler SV	-	VfB Stuttgart	2:2 (0:1)	
22/04/1975	19:00	Eintracht Frankfurt	-	VfL Bochum	4:1 (3:1)	
1		Bor. Mönchengladbach	25	14	7	4	57:29	28	35:15
2		Eintracht Frankfurt	25	13	6	6	71:33	38	32:18
3		Hertha BSC	25	13	6	6	44:28	16	32:18
4		1. FC Köln	25	13	5	7	53:37	16	31:19
5		Kickers Offenbach	25	14	3	8	54:42	12	31:19
6		Hamburger SV	25	13	5	7	38:27	11	31:19
7		FC Schalke 04	25	12	5	8	39:26	13	29:21
8		Eintracht Braunschweig	25	12	5	8	40:30	10	29:21
9		VfL Bochum	25	12	3	10	39:37	2	27:23
10		Fortuna Düsseldorf	25	10	7	8	40:41	-1	27:23
11		Bayern München	25	10	4	11	41:48	-7	24:26
12		1. FC Kaiserslautern	25	10	2	13	44:43	1	22:28
13		MSV Duisburg	25	9	4	12	43:55	-12	22:28
14		Rot-Weiss Essen	25	7	8	10	38:50	-12	22:28
15		VfB Stuttgart	25	6	5	14	34:54	-20	17:33
16		Werder Bremen	25	6	5	14	29:52	-23	17:33
17		TeBe Berlin	25	5	3	17	33:67	-34	13:37
18		Wuppertaler SV	25	2	5	18	22:60	-38	9:41
