27/08/1993	18:30	SC Freiburg	-	Hamburger SV	0:1 (0:1)	
	19:00	Karlsruher SC	-	Bor. Mönchengladbach	1:0 (1:0)	
	19:00	VfB Leipzig	-	MSV Duisburg	1:1 (0:1)	
28/08/1993	14:30	Bayer Leverkusen	-	Borussia Dortmund	2:1 (1:1)	
	14:30	FC Schalke 04	-	1. FC Köln	1:2 (1:2)	
	14:30	1. FC Nürnberg	-	Eintracht Frankfurt	1:5 (0:2)	
	14:30	1. FC Kaiserslautern	-	Werder Bremen	2:3 (0:1)	
	14:30	Dynamo Dresden	-	SG Wattenscheid 09	1:1 (0:1)	
29/08/1993	17:00	VfB Stuttgart	-	Bayern München	2:2 (1:2)	
1		Eintracht Frankfurt	4	3	1	0	12:3	9	7:1
2		Werder Bremen	4	3	1	0	13:6	7	7:1
3		Bayer Leverkusen	4	3	1	0	8:5	3	7:1
4		Hamburger SV	4	3	0	1	10:5	5	6:2
5		Bayern München	4	2	1	1	11:5	6	5:3
6		MSV Duisburg	4	1	3	0	6:5	1	5:3
7		1. FC Kaiserslautern	4	2	0	2	8:6	2	4:4
8		Karlsruher SC	4	2	0	2	5:4	1	4:4
9		Borussia Dortmund	4	2	0	2	6:6	0	4:4
10		1. FC Köln	4	2	0	2	4:5	-1	4:4
11		SG Wattenscheid 09	4	1	1	2	6:7	-1	3:5
12		VfB Leipzig	4	0	3	1	5:7	-2	3:5
13		VfB Stuttgart	4	0	3	1	5:9	-4	3:5
14		SC Freiburg	4	1	0	3	7:8	-1	2:6
15		Bor. Mönchengladbach	4	1	0	3	4:9	-5	2:6
16		FC Schalke 04	4	1	0	3	3:9	-6	2:6
17		1. FC Nürnberg	4	1	0	3	4:12	-8	2:6
18		Dynamo Dresden	4	0	2	2	4:10	-6	-2:10
