27/11/2012	19:00	Borussia Dortmund	-	Fortuna Düsseldorf	1:1 (1:0)	
	19:00	Hannover 96	-	SpVgg Greuther Fürth	2:0 (1:0)	
	19:00	Hamburger SV	-	FC Schalke 04	3:1 (0:0)	
	19:00	Eintracht Frankfurt	-	1. FSV Mainz 05	1:3 (0:2)	
28/11/2012	19:00	Bor. Mönchengladbach	-	VfL Wolfsburg	2:0 (2:0)	
	19:00	VfB Stuttgart	-	FC Augsburg	2:1 (1:1)	
	19:00	Werder Bremen	-	Bayer Leverkusen	1:4 (0:1)	
	19:00	SC Freiburg	-	Bayern München	0:2 (0:1)	
	19:45	1. FC Nürnberg	-	1899 Hoffenheim	4:2 (2:1)	
1		Bayern München	14	12	1	1	40:5	35	37
2		Bayer Leverkusen	14	8	3	3	27:19	8	27
3		Borussia Dortmund	14	7	5	2	29:15	14	26
4		FC Schalke 04	14	7	3	4	24:18	6	24
5		Eintracht Frankfurt	14	7	3	4	27:22	5	24
6		Hannover 96	14	6	2	6	27:25	2	20
7		1. FSV Mainz 05	14	6	2	6	19:17	2	20
8		Hamburger SV	14	6	2	6	15:17	-2	20
9		Bor. Mönchengladbach	14	5	5	4	21:24	-3	20
10		SC Freiburg	14	5	4	5	19:16	3	19
11		VfB Stuttgart	14	5	4	5	16:24	-8	19
12		Werder Bremen	14	5	3	6	22:23	-1	18
13		1. FC Nürnberg	14	4	4	6	14:20	-6	16
14		Fortuna Düsseldorf	14	3	6	5	14:19	-5	15
15		VfL Wolfsburg	14	4	3	7	13:22	-9	15
16		1899 Hoffenheim	14	3	3	8	21:32	-11	12
17		SpVgg Greuther Fürth	14	1	5	8	10:25	-15	8
18		FC Augsburg	14	1	4	9	10:25	-15	7
