19/09/2017	17:30	Bor. Mönchengladbach	-	VfB Stuttgart	2:0 (0:0)	
	19:30	FC Schalke 04	-	Bayern München	0:3 (0:2)	
	19:30	FC Augsburg	-	RB Leipzig	1:0 (1:0)	
	19:30	VfL Wolfsburg	-	Werder Bremen	1:1 (1:0)	
20/09/2017	17:30	1. FC Köln	-	Eintracht Frankfurt	0:1 (0:1)	
	19:30	Hertha BSC	-	Bayer Leverkusen	2:1 (2:0)	
	19:30	SC Freiburg	-	Hannover 96	1:1 (0:0)	
	19:30	Hamburger SV	-	Borussia Dortmund	0:3 (0:1)	
	19:30	1. FSV Mainz 05	-	1899 Hoffenheim	2:3 (2:2)	
1		Borussia Dortmund	5	4	1	0	13:0	13	13
2		Bayern München	5	4	0	1	12:3	9	12
3		1899 Hoffenheim	5	3	2	0	9:5	4	11
4		Hannover 96	5	3	2	0	6:2	4	11
5		FC Augsburg	5	3	1	1	8:4	4	10
6		FC Schalke 04	5	3	0	2	7:6	1	9
7		Bor. Mönchengladbach	5	2	2	1	7:5	2	8
8		Hertha BSC	5	2	2	1	6:5	1	8
9		RB Leipzig	5	2	1	2	8:6	2	7
10		Eintracht Frankfurt	5	2	1	2	3:3	0	7
11		Hamburger SV	5	2	0	3	4:8	-4	6
12		VfB Stuttgart	5	2	0	3	3:7	-4	6
13		VfL Wolfsburg	5	1	2	2	3:6	-3	5
14		Bayer Leverkusen	5	1	1	3	9:10	-1	4
15		1. FSV Mainz 05	5	1	0	4	5:10	-5	3
16		SC Freiburg	5	0	3	2	2:9	-7	3
17		Werder Bremen	5	0	2	3	3:7	-4	2
18		1. FC Köln	5	0	0	5	1:13	-12	0
