15/12/1972	19:00	VfL Bochum	-	Werder Bremen	2:0 (1:0)	
16/12/1972	14:30	VfB Stuttgart	-	Bor. Mönchengladbach	3:0 (1:0)	
	14:30	Kickers Offenbach	-	Rot-Weiß Oberhausen	4:0 (1:0)	
	14:30	MSV Duisburg	-	Eintracht Frankfurt	2:1 (1:0)	
	14:30	1. FC Kaiserslautern	-	Hertha BSC	2:2 (0:1)	
	14:30	Hamburger SV	-	FC Schalke 04	0:1 (0:1)	
	14:30	Fortuna Düsseldorf	-	Eintracht Braunschweig	2:0 (0:0)	
	14:30	Hannover 96	-	Wuppertaler SV	1:1 (1:1)	
	14:30	1. FC Köln	-	Bayern München	2:1 (1:1)	
1		Bayern München	17	13	1	3	45:14	31	27:7
2		Fortuna Düsseldorf	17	10	5	2	40:25	15	25:9
3		Wuppertaler SV	17	8	5	4	30:16	14	21:13
4		VfB Stuttgart	17	10	1	6	36:26	10	21:13
5		1. FC Köln	17	8	5	4	33:24	9	21:13
6		MSV Duisburg	17	7	6	4	26:17	9	20:14
7		1. FC Kaiserslautern	17	6	6	5	27:26	1	18:16
8		Bor. Mönchengladbach	17	8	2	7	35:35	0	18:16
9		Kickers Offenbach	17	7	4	6	31:31	0	18:16
10		Eintracht Frankfurt	17	7	3	7	32:27	5	17:17
11		VfL Bochum	17	7	3	7	24:30	-6	17:17
12		Hannover 96	17	5	4	8	25:36	-11	14:20
13		Hertha BSC	17	5	4	8	25:38	-13	14:20
14		Werder Bremen	17	3	6	8	17:24	-7	12:22
15		FC Schalke 04	17	5	2	10	24:36	-12	12:22
16		Eintracht Braunschweig	17	5	2	10	13:26	-13	12:22
17		Rot-Weiß Oberhausen	17	4	2	11	19:40	-21	10:24
18		Hamburger SV	17	2	5	10	22:33	-11	9:25
