24/10/1969	19:00	MSV Duisburg	-	Eintracht Frankfurt	1:1 (0:0)	
25/10/1969	14:30	VfB Stuttgart	-	Rot-Weiß Oberhausen	4:2 (3:1)	
	14:30	Werder Bremen	-	1. FC Kaiserslautern	3:2 (3:1)	
	14:30	1. FC Köln	-	Hamburger SV	3:0 (1:0)	
	14:30	Eintracht Braunschweig	-	Borussia Dortmund	1:1 (1:0)	
	14:30	Rot-Weiss Essen	-	Hannover 96	1:0 (1:0)	
	14:30	Hertha BSC	-	FC Schalke 04	3:0 (3:0)	
	14:30	TSV 1860 München	-	Bor. Mönchengladbach	0:3 (0:1)	
	14:30	Alemannia Aachen	-	Bayern München	1:3 (0:2)	
1		Bayern München	10	7	1	2	25:9	16	15:5
2		Bor. Mönchengladbach	10	6	2	2	16:9	7	14:6
3		1. FC Köln	10	6	1	3	23:12	11	13:7
4		Rot-Weiß Oberhausen	10	6	1	3	21:12	9	13:7
5		FC Schalke 04	10	5	3	2	15:9	6	13:7
6		Hertha BSC	10	6	0	4	16:14	2	12:8
7		VfB Stuttgart	10	4	3	3	21:21	0	11:9
8		Hamburger SV	10	4	2	4	18:16	2	10:10
		Hannover 96	10	4	2	4	18:16	2	10:10
10		Borussia Dortmund	10	4	2	4	18:17	1	10:10
11		Rot-Weiss Essen	10	3	3	4	14:17	-3	9:11
12		Eintracht Frankfurt	10	4	1	5	13:16	-3	9:11
13		MSV Duisburg	10	3	3	4	13:20	-7	9:11
14		1. FC Kaiserslautern	10	2	4	4	11:15	-4	8:12
15		Werder Bremen	10	2	3	5	12:18	-6	7:13
16		Eintracht Braunschweig	10	1	4	5	11:21	-10	6:14
17		Alemannia Aachen	10	2	2	6	10:20	-10	6:14
18		TSV 1860 München	10	2	1	7	5:18	-13	5:15
