08/11/1963	19:00	Eintracht Braunschweig	-	1. FC Köln	1:1 (1:1)	
09/11/1963	13:30	1. FC Kaiserslautern	-	VfB Stuttgart	1:3 (1:2)	
	13:30	Meidericher SV	-	Hamburger SV	4:0 (0:0)	
	13:30	Frankfurter SG Eintracht	-	FC Schalke 04	4:2 (1:1)	
	13:30	TSV 1860 München	-	1. FC Saarbrücken	7:1 (1:1)	
	13:30	Karlsruher SC	-	Preußen Münster	4:2 (4:1)	
	16:00	Werder Bremen	-	Hertha BSC	2:2 (1:0)	
	18:00	Borussia Dortmund	-	1. FC Nürnberg	3:1 (1:1)	
1		1. FC Köln	10	6	3	1	26:12	14	15:5
2		Hamburger SV	10	6	1	3	26:14	12	13:7
3		Borussia Dortmund	10	6	1	3	27:17	10	13:7
4		VfB Stuttgart	10	5	3	2	18:12	6	13:7
5		Meidericher SV	10	5	3	2	26:16	10	13:7
6		FC Schalke 04	10	5	2	3	22:18	4	12:8
7		Eintracht Braunschweig	10	4	4	2	15:14	1	12:8
8		1. FC Kaiserslautern	10	4	3	3	19:14	5	11:9
9		TSV 1860 München	10	3	4	3	21:17	4	10:10
10		Werder Bremen	10	3	4	3	19:22	-3	10:10
11		Frankfurter SG Eintracht	10	4	2	4	16:17	-1	10:10
12		Preußen Münster	10	2	4	4	14:17	-3	8:12
13		1. FC Nürnberg	10	3	2	5	17:27	-10	8:12
14		Karlsruher SC	10	3	0	7	13:26	-13	6:14
15		Hertha BSC	10	1	3	6	13:28	-15	5:15
16		1. FC Saarbrücken	10	0	1	9	14:35	-21	1:19
