16/10/1998	19:00	TSV 1860 München	-	VfL Bochum	2:1 (2:1)	
	19:00	1. FC Kaiserslautern	-	VfL Wolfsburg	1:1 (0:0)	
17/10/1998	14:30	Eintracht Frankfurt	-	Bayer Leverkusen	2:3 (2:0)	
	14:30	FC Schalke 04	-	Bayern München	1:3 (1:2)	
	14:30	Werder Bremen	-	SC Freiburg	2:3 (1:3)	
	14:30	Hamburger SV	-	MSV Duisburg	4:1 (2:0)	
	14:30	VfB Stuttgart	-	Hertha BSC	0:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Nürnberg	0:2 (0:1)	
18/10/1998	17:00	Borussia Dortmund	-	Hansa Rostock	2:0 (1:0)	
1		Bayern München	8	7	1	0	23:8	15	22
2		TSV 1860 München	8	6	1	1	18:8	10	19
3		Bayer Leverkusen	8	4	3	1	16:11	5	15
4		Hamburger SV	8	4	3	1	13:9	4	15
5		Hertha BSC	8	4	1	3	13:11	2	13
6		SC Freiburg	8	3	4	1	11:9	2	13
7		1. FC Kaiserslautern	8	3	3	2	14:16	-2	12
8		Borussia Dortmund	8	3	2	3	11:9	2	11
9		VfB Stuttgart	8	3	2	3	10:8	2	11
10		VfL Bochum	8	3	1	4	9:9	0	10
11		1. FC Nürnberg	8	2	4	2	12:14	-2	10
12		MSV Duisburg	8	2	3	3	11:16	-5	9
13		FC Schalke 04	8	2	2	4	6:12	-6	8
14		Hansa Rostock	8	2	1	5	10:18	-8	7
15		Eintracht Frankfurt	8	1	3	4	11:15	-4	6
16		VfL Wolfsburg	8	0	5	3	9:13	-4	5
17		Bor. Mönchengladbach	8	1	2	5	11:17	-6	5
18		Werder Bremen	8	1	1	6	11:16	-5	4
