26/11/1999	19:00	SSV Ulm 1846	-	FC Schalke 04	1:1 (1:0)	
	19:00	SC Freiburg	-	VfB Stuttgart	0:2 (0:1)	
27/11/1999	14:30	VfL Wolfsburg	-	Hertha BSC	2:3 (2:1)	
	14:30	Arminia Bielefeld	-	Bayer Leverkusen	1:2 (0:1)	
	14:30	Hansa Rostock	-	SpVgg Unterhaching	1:1 (1:0)	
	14:30	TSV 1860 München	-	Bayern München	1:0 (0:0)	
28/11/1999	16:25	Eintracht Frankfurt	-	1. FC Kaiserslautern	0:1 (0:1)	
	16:30	Werder Bremen	-	Hamburger SV	2:1 (0:0)	
	16:30	Borussia Dortmund	-	MSV Duisburg	2:2 (1:2)	
1		Bayern München	13	8	2	3	25:11	14	26
2		Bayer Leverkusen	13	6	6	1	20:12	8	24
3		Hamburger SV	13	6	5	2	29:15	14	23
4		Werder Bremen	13	6	4	3	29:17	12	22
5		Borussia Dortmund	13	6	4	3	18:11	7	22
6		1. FC Kaiserslautern	13	7	1	5	17:21	-4	22
7		TSV 1860 München	13	6	3	4	19:15	4	21
8		VfB Stuttgart	13	6	2	5	14:13	1	20
9		FC Schalke 04	13	4	6	3	16:14	2	18
10		Hansa Rostock	13	4	4	5	19:27	-8	16
11		VfL Wolfsburg	13	4	4	5	17:25	-8	16
12		SC Freiburg	13	4	3	6	19:19	0	15
13		SpVgg Unterhaching	13	4	3	6	12:15	-3	15
14		Hertha BSC	13	3	6	4	17:23	-6	15
15		Arminia Bielefeld	13	2	5	6	11:24	-13	11
16		SSV Ulm 1846	13	2	4	7	11:20	-9	10
17		MSV Duisburg	13	1	6	6	14:21	-7	9
18		Eintracht Frankfurt	13	3	2	8	16:20	-4	9
