13/09/1967	19:00	Borussia Dortmund	-	1. FC Köln	2:0 (1:0)	
	19:00	1. FC Kaiserslautern	-	Eintracht Braunschweig	2:2 (1:0)	
	19:00	Hannover 96	-	Borussia Neunkirchen	2:0 (1:0)	
	19:00	1. FC Nürnberg	-	Bor. Mönchengladbach	1:0 (0:0)	
	19:00	MSV Duisburg	-	Frankfurter SG Eintracht	0:1 (0:0)	
	19:00	Alemannia Aachen	-	Hamburger SV	2:0 (1:0)	
	19:00	Werder Bremen	-	TSV 1860 München	2:2 (2:2)	
	19:00	Bayern München	-	Karlsruher SC	3:0 (1:0)	
	19:00	VfB Stuttgart	-	FC Schalke 04	2:0 (0:0)	
1		1. FC Nürnberg	5	4	1	0	11:3	8	9:1
2		Borussia Dortmund	5	3	2	0	13:7	6	8:2
3		Bor. Mönchengladbach	5	3	1	1	17:7	10	7:3
4		VfB Stuttgart	5	2	3	0	10:4	6	7:3
5		MSV Duisburg	5	3	1	1	10:5	5	7:3
6		1. FC Köln	5	3	0	2	11:5	6	6:4
7		Bayern München	5	3	0	2	11:9	2	6:4
8		Alemannia Aachen	5	3	0	2	5:6	-1	6:4
9		Hannover 96	5	2	1	2	8:6	2	5:5
10		TSV 1860 München	5	1	3	1	6:6	0	5:5
11		Frankfurter SG Eintracht	5	2	1	2	8:10	-2	5:5
12		1. FC Kaiserslautern	5	1	3	1	8:13	-5	5:5
13		Eintracht Braunschweig	5	1	2	2	3:6	-3	4:6
14		Hamburger SV	5	1	1	3	6:11	-5	3:7
15		Werder Bremen	5	1	1	3	9:15	-6	3:7
16		Karlsruher SC	5	1	0	4	4:10	-6	2:8
17		Borussia Neunkirchen	5	0	1	4	4:10	-6	1:9
18		FC Schalke 04	5	0	1	4	3:14	-11	1:9
