02/09/1988	19:00	Bor. Mönchengladbach	-	Hannover 96	2:0 (1:0)	
03/09/1988	14:30	Bayer Leverkusen	-	Bayern München	1:1 (1:1)	
	14:30	Hamburger SV	-	FC St. Pauli	1:1 (0:0)	
	14:30	VfB Stuttgart	-	1. FC Köln	2:0 (1:0)	
	14:30	Karlsruher SC	-	Bayer 05 Uerdingen	0:1 (0:1)	
	14:30	Eintracht Frankfurt	-	1. FC Nürnberg	1:0 (0:0)	
	14:30	VfL Bochum	-	Waldhof Mannheim	2:2 (0:1)	
	14:30	1. FC Kaiserslautern	-	Stuttgarter Kickers	6:0 (4:0)	
29/11/1988	19:00	Werder Bremen	-	Borussia Dortmund	2:0 (1:0)	
1		Bayern München	6	3	3	0	15:7	8	9:3
2		VfB Stuttgart	6	4	1	1	14:7	7	9:3
3		Bayer 05 Uerdingen	6	3	3	0	10:5	5	9:3
4		Werder Bremen	6	3	2	1	9:7	2	8:4
5		1. FC Köln	6	3	1	2	10:5	5	7:5
6		Bor. Mönchengladbach	6	3	1	2	12:9	3	7:5
7		Bayer Leverkusen	6	2	3	1	10:8	2	7:5
8		Karlsruher SC	6	3	1	2	12:13	-1	7:5
9		Waldhof Mannheim	6	1	4	1	8:6	2	6:6
10		1. FC Nürnberg	6	3	0	3	7:7	0	6:6
11		FC St. Pauli	6	2	2	2	6:6	0	6:6
12		1. FC Kaiserslautern	6	1	3	2	9:10	-1	5:7
13		VfL Bochum	6	1	3	2	6:8	-2	5:7
14		Hamburger SV	6	1	2	3	5:8	-3	4:8
15		Eintracht Frankfurt	6	2	0	4	4:11	-7	4:8
16		Stuttgarter Kickers	6	2	0	4	6:16	-10	4:8
17		Borussia Dortmund	6	0	3	3	2:7	-5	3:9
18		Hannover 96	6	0	2	4	7:12	-5	2:10
