19/09/1989	16:30	FC 08 Homburg	-	Fortuna Düsseldorf	1:0 (1:0)	
	19:00	Karlsruher SC	-	Bor. Mönchengladbach	0:1 (0:1)	
	19:00	Bayer 05 Uerdingen	-	1. FC Kaiserslautern	3:2 (3:0)	
	19:00	Eintracht Frankfurt	-	FC St. Pauli	4:1 (3:0)	
20/09/1989	16:30	Waldhof Mannheim	-	Borussia Dortmund	2:1 (1:0)	
	19:00	Hamburger SV	-	Werder Bremen	4:0 (2:0)	
	19:00	1. FC Köln	-	1. FC Nürnberg	2:1 (0:0)	
	19:00	VfB Stuttgart	-	Bayern München	2:1 (1:0)	
	19:00	VfL Bochum	-	Bayer Leverkusen	0:2 (0:0)	
1		Bayern München	10	6	2	2	24:11	13	14:6
2		Bayer Leverkusen	10	5	4	1	14:6	8	14:6
3		1. FC Köln	10	5	4	1	17:13	4	14:6
4		Eintracht Frankfurt	10	5	2	3	19:12	7	12:8
5		1. FC Nürnberg	10	5	2	3	16:10	6	12:8
6		VfB Stuttgart	10	5	2	3	11:10	1	12:8
7		Bor. Mönchengladbach	10	3	5	2	9:6	3	11:9
8		Waldhof Mannheim	10	5	1	4	12:14	-2	11:9
9		Bayer 05 Uerdingen	10	4	2	4	19:14	5	10:10
10		Borussia Dortmund	10	4	2	4	11:9	2	10:10
11		Werder Bremen	10	2	5	3	12:13	-1	9:11
12		Hamburger SV	10	3	3	4	13:15	-2	9:11
13		FC 08 Homburg	10	2	4	4	7:13	-6	8:12
14		1. FC Kaiserslautern	10	3	1	6	17:22	-5	7:13
15		Fortuna Düsseldorf	10	2	3	5	13:18	-5	7:13
16		VfL Bochum	10	3	1	6	13:21	-8	7:13
17		FC St. Pauli	10	1	5	4	6:14	-8	7:13
18		Karlsruher SC	10	1	4	5	7:19	-12	6:14
