11/05/2013	14:30	VfL Wolfsburg	-	Borussia Dortmund	3:3 (3:1)	
	14:30	1. FSV Mainz 05	-	Bor. Mönchengladbach	2:4 (1:1)	
	14:30	FC Schalke 04	-	VfB Stuttgart	1:2 (0:1)	
	14:30	Bayer Leverkusen	-	Hannover 96	3:1 (2:0)	
	14:30	Fortuna Düsseldorf	-	1. FC Nürnberg	1:2 (1:0)	
	14:30	SpVgg Greuther Fürth	-	SC Freiburg	1:2 (1:0)	
	14:30	Bayern München	-	FC Augsburg	3:0 (0:0)	
	14:30	1899 Hoffenheim	-	Hamburger SV	1:4 (0:2)	
	14:30	Werder Bremen	-	Eintracht Frankfurt	1:1 (1:0)	
