10/04/1976	14:30	Eintracht Braunschweig	-	Bor. Mönchengladbach	0:0 (0:0)	
	14:30	Hertha BSC	-	Hannover 96	1:0 (1:0)	
	14:30	Karlsruher SC	-	Kickers Offenbach	2:1 (0:0)	
	14:30	Eintracht Frankfurt	-	Hamburger SV	1:0 (0:0)	
	14:30	Werder Bremen	-	FC Schalke 04	1:1 (1:0)	
	14:30	VfL Bochum	-	MSV Duisburg	1:2 (0:1)	
	14:30	Bayer 05 Uerdingen	-	Fortuna Düsseldorf	2:0 (2:0)	
	14:30	Rot-Weiss Essen	-	1. FC Köln	2:3 (0:3)	
	14:30	Bayern München	-	1. FC Kaiserslautern	3:4 (1:1)	
1		Bor. Mönchengladbach	27	13	10	4	50:29	21	36:18
2		Hamburger SV	27	14	6	7	47:24	23	34:20
3		Eintracht Braunschweig	27	12	9	6	43:32	11	33:21
4		1. FC Kaiserslautern	27	13	7	7	53:44	9	33:21
5		Eintracht Frankfurt	27	12	6	9	61:41	20	30:24
6		Bayern München	27	11	8	8	53:41	12	30:24
7		1. FC Köln	27	10	10	7	47:38	9	30:24
8		Hertha BSC	27	11	7	9	47:38	9	29:25
9		FC Schalke 04	27	9	10	8	61:47	14	28:26
10		MSV Duisburg	27	10	6	11	48:52	-4	26:28
11		Karlsruher SC	27	10	6	11	36:41	-5	26:28
12		Rot-Weiss Essen	27	9	8	10	46:58	-12	26:28
13		Fortuna Düsseldorf	27	8	8	11	36:44	-8	24:30
14		Werder Bremen	27	8	6	13	35:46	-11	22:32
15		VfL Bochum	27	8	5	14	36:51	-15	21:33
16		Kickers Offenbach	27	7	6	14	32:59	-27	20:34
17		Hannover 96	27	6	7	14	36:53	-17	19:35
18		Bayer 05 Uerdingen	27	5	9	13	22:51	-29	19:35
