10/09/2005	14:30	Bayer Leverkusen	-	FC Schalke 04	1:1 (0:0)	
	14:30	Bor. Mönchengladbach	-	MSV Duisburg	2:1 (1:1)	
	14:30	1. FC Kaiserslautern	-	Werder Bremen	1:5 (0:3)	
	14:30	VfB Stuttgart	-	Arminia Bielefeld	1:1 (0:0)	
	14:30	1. FSV Mainz 05	-	Hamburger SV	1:3 (0:1)	
	14:30	Hannover 96	-	Eintracht Frankfurt	2:0 (1:0)	
	14:30	1. FC Nürnberg	-	Bayern München	1:2 (1:1)	
11/09/2005	16:30	Hertha BSC	-	VfL Wolfsburg	3:0 (0:0)	
	16:30	Borussia Dortmund	-	1. FC Köln	2:1 (1:0)	
1		Bayern München	4	4	0	0	13:3	10	12
2		Werder Bremen	4	3	1	0	13:4	9	10
3		Hamburger SV	4	3	1	0	9:2	7	10
4		FC Schalke 04	4	2	2	0	6:4	2	8
5		Hertha BSC	4	2	1	1	7:5	2	7
6		Hannover 96	4	1	3	0	6:4	2	6
7		1. FC Köln	4	2	0	2	7:7	0	6
8		1. FC Kaiserslautern	4	2	0	2	10:12	-2	6
9		Borussia Dortmund	4	1	2	1	6:6	0	5
10		VfL Wolfsburg	4	1	2	1	5:7	-2	5
11		Bor. Mönchengladbach	4	1	2	1	4:6	-2	5
12		Bayer Leverkusen	4	1	1	2	8:9	-1	4
13		Arminia Bielefeld	4	1	1	2	5:8	-3	4
14		VfB Stuttgart	4	0	3	1	5:6	-1	3
15		Eintracht Frankfurt	4	1	0	3	2:8	-6	3
16		MSV Duisburg	4	0	2	2	6:9	-3	2
17		1. FC Nürnberg	4	0	1	3	2:7	-5	1
18		1. FSV Mainz 05	4	0	0	4	1:8	-7	0
