03/10/1972	19:00	Eintracht Frankfurt	-	VfL Bochum	4:1 (3:1)	
04/10/1972	14:30	Hamburger SV	-	1. FC Köln	0:0 (0:0)	
	14:30	Wuppertaler SV	-	Bayern München	1:1 (0:0)	
	14:30	Bor. Mönchengladbach	-	Fortuna Düsseldorf	2:3 (1:2)	
	14:30	Hertha BSC	-	Rot-Weiß Oberhausen	3:1 (1:1)	
	14:30	MSV Duisburg	-	Hannover 96	3:1 (2:1)	
	14:30	Eintracht Braunschweig	-	Werder Bremen	1:0 (0:0)	
	14:30	FC Schalke 04	-	Kickers Offenbach	6:1 (4:1)	
	14:30	VfB Stuttgart	-	1. FC Kaiserslautern	3:1 (1:1)	
1		Bayern München	5	4	1	0	14:2	12	9:1
2		VfB Stuttgart	5	4	0	1	10:6	4	8:2
3		Eintracht Frankfurt	5	3	1	1	12:7	5	7:3
4		Fortuna Düsseldorf	5	3	1	1	11:10	1	7:3
5		Kickers Offenbach	5	3	1	1	10:9	1	7:3
6		FC Schalke 04	5	3	0	2	12:7	5	6:4
7		Bor. Mönchengladbach	5	3	0	2	13:11	2	6:4
8		1. FC Köln	5	2	2	1	6:5	1	6:4
9		VfL Bochum	5	3	0	2	7:8	-1	6:4
10		Wuppertaler SV	5	2	1	2	8:6	2	5:5
11		MSV Duisburg	5	2	1	2	9:8	1	5:5
12		1. FC Kaiserslautern	5	2	0	3	7:9	-2	4:6
13		Hannover 96	5	2	0	3	8:11	-3	4:6
14		Eintracht Braunschweig	5	2	0	3	2:5	-3	4:6
15		Werder Bremen	5	1	1	3	2:4	-2	3:7
16		Hertha BSC	5	1	0	4	8:15	-7	2:8
17		Hamburger SV	5	0	1	4	4:9	-5	1:9
18		Rot-Weiß Oberhausen	5	0	0	5	2:13	-11	0:10
