31/08/1990	19:00	1. FC Kaiserslautern	-	Hertha BSC	4:3 (2:2)	
01/09/1990	14:30	Werder Bremen	-	Hamburger SV	3:1 (1:1)	
	14:30	Karlsruher SC	-	Bayern München	2:3 (1:2)	
	14:30	VfB Stuttgart	-	1. FC Nürnberg	2:1 (1:0)	
	14:30	FC St. Pauli	-	Bayer 05 Uerdingen	1:1 (1:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Köln	2:2 (0:1)	
	14:30	VfL Bochum	-	Eintracht Frankfurt	0:0 (0:0)	
02/09/1990	18:00	Fortuna Düsseldorf	-	Borussia Dortmund	0:0 (0:0)	
04/09/1990	19:00	Bayer Leverkusen	-	SG Wattenscheid 09	2:1 (0:0)	
1		1. FC Kaiserslautern	4	3	1	0	10:5	5	7:1
2		VfB Stuttgart	4	3	0	1	10:3	7	6:2
3		Eintracht Frankfurt	4	2	2	0	9:2	7	6:2
4		Bayern München	4	2	2	0	6:4	2	6:2
5		SG Wattenscheid 09	4	2	1	1	6:3	3	5:3
6		Bayer Leverkusen	4	1	3	0	6:5	1	5:3
7		VfL Bochum	4	2	1	1	3:2	1	5:3
8		1. FC Nürnberg	4	1	2	1	9:7	2	4:4
9		Werder Bremen	4	2	0	2	6:4	2	4:4
10		1. FC Köln	4	1	2	1	4:4	0	4:4
11		FC St. Pauli	4	1	2	1	5:7	-2	4:4
12		Fortuna Düsseldorf	4	1	2	1	4:7	-3	4:4
13		Bayer 05 Uerdingen	4	0	3	1	3:5	-2	3:5
14		Borussia Dortmund	4	1	1	2	2:6	-4	3:5
15		Bor. Mönchengladbach	4	0	2	2	4:8	-4	2:6
		Hamburger SV	4	1	0	3	4:8	-4	2:6
17		Karlsruher SC	4	0	1	3	4:9	-5	1:7
18		Hertha BSC	4	0	1	3	5:11	-6	1:7
