05/04/2003	14:30	Bayer Leverkusen	-	Hertha BSC	4:1 (3:0)	
	14:30	Hannover 96	-	Bayern München	2:2 (2:0)	
	14:30	Borussia Dortmund	-	Werder Bremen	1:2 (1:0)	
	14:30	Hamburger SV	-	Arminia Bielefeld	1:0 (1:0)	
	14:30	1. FC Nürnberg	-	FC Schalke 04	0:0 (0:0)	
	14:30	Energie Cottbus	-	VfB Stuttgart	2:3 (1:1)	
	14:30	VfL Bochum	-	1. FC Kaiserslautern	1:1 (0:0)	
06/04/2003	16:30	Hansa Rostock	-	VfL Wolfsburg	1:0 (1:0)	
	16:30	TSV 1860 München	-	Bor. Mönchengladbach	2:0 (0:0)	
1		Bayern München	27	19	6	2	59:18	41	63
2		VfB Stuttgart	27	14	7	6	43:31	12	49
3		Borussia Dortmund	27	13	8	6	42:22	20	47
4		Hamburger SV	27	12	7	8	33:32	1	43
5		Hertha BSC	27	12	6	9	41:31	10	42
6		FC Schalke 04	27	9	13	5	36:30	6	40
7		Werder Bremen	27	12	4	11	42:41	1	40
8		TSV 1860 München	27	10	7	10	35:41	-6	37
9		VfL Wolfsburg	27	10	5	12	31:34	-3	35
10		Hansa Rostock	27	9	7	11	28:32	-4	34
11		Hannover 96	27	9	6	12	39:49	-10	33
12		1. FC Kaiserslautern	27	8	8	11	35:35	0	32
13		Arminia Bielefeld	27	7	10	10	29:33	-4	31
14		VfL Bochum	27	8	7	12	41:48	-7	31
15		Bayer Leverkusen	27	8	6	13	36:43	-7	30
16		Bor. Mönchengladbach	27	8	5	14	28:38	-10	29
17		1. FC Nürnberg	27	8	5	14	30:45	-15	29
18		Energie Cottbus	27	6	5	16	28:53	-25	23
