20/12/2013	19:30	Eintracht Frankfurt	-	FC Augsburg	1:1 (1:1)	
21/12/2013	14:30	Borussia Dortmund	-	Hertha BSC	1:2 (1:2)	
	14:30	Werder Bremen	-	Bayer Leverkusen	1:0 (0:0)	
	14:30	SC Freiburg	-	Hannover 96	2:1 (2:0)	
	14:30	Hamburger SV	-	1. FSV Mainz 05	2:3 (1:0)	
	14:30	Eintracht Braunschweig	-	1899 Hoffenheim	1:0 (1:0)	
	17:30	1. FC Nürnberg	-	FC Schalke 04	0:0 (0:0)	
22/12/2013	14:30	Bor. Mönchengladbach	-	VfL Wolfsburg	2:2 (0:0)	
29/01/2014	19:00	VfB Stuttgart	-	Bayern München	1:2 (1:0)	
1		Bayern München	17	15	2	0	44:9	35	47
2		Bayer Leverkusen	17	12	1	4	32:16	16	37
3		Bor. Mönchengladbach	17	10	3	4	35:19	16	33
4		Borussia Dortmund	17	10	2	5	38:20	18	32
5		VfL Wolfsburg	17	9	3	5	28:19	9	30
6		Hertha BSC	17	8	4	5	27:20	7	28
7		FC Schalke 04	17	8	4	5	32:28	4	28
8		FC Augsburg	17	7	3	7	21:25	-4	24
9		1. FSV Mainz 05	17	7	3	7	25:31	-6	24
10		VfB Stuttgart	17	5	4	8	30:33	-3	19
11		Werder Bremen	17	5	4	8	22:37	-15	19
12		1899 Hoffenheim	17	4	6	7	36:38	-2	18
13		Hannover 96	17	5	3	9	23:31	-8	18
14		Hamburger SV	17	4	4	9	33:38	-5	16
15		Eintracht Frankfurt	17	3	6	8	20:29	-9	15
16		SC Freiburg	17	3	5	9	16:31	-15	14
17		1. FC Nürnberg	17	0	11	6	17:33	-16	11
18		Eintracht Braunschweig	17	3	2	12	10:32	-22	11
