23/11/2002	14:30	Hertha BSC	-	Werder Bremen	0:1 (0:1)	
	14:30	VfL Wolfsburg	-	Borussia Dortmund	2:0 (1:0)	
	14:30	Arminia Bielefeld	-	Bayer Leverkusen	2:2 (1:1)	
	14:30	Bor. Mönchengladbach	-	VfL Bochum	2:2 (0:0)	
	14:30	FC Schalke 04	-	Hansa Rostock	2:2 (2:0)	
	14:30	VfB Stuttgart	-	Hannover 96	3:0 (1:0)	
	14:30	1. FC Kaiserslautern	-	Bayern München	0:2 (0:2)	
24/11/2002	16:30	TSV 1860 München	-	1. FC Nürnberg	2:2 (1:2)	
	16:30	Hamburger SV	-	Energie Cottbus	1:1 (0:0)	
1		Bayern München	14	10	2	2	31:14	17	32
2		Werder Bremen	14	8	2	4	28:25	3	26
3		VfB Stuttgart	14	6	6	2	24:15	9	24
4		Borussia Dortmund	14	6	6	2	19:11	8	24
5		FC Schalke 04	14	6	5	3	18:13	5	23
6		Hertha BSC	14	6	4	4	16:13	3	22
7		VfL Wolfsburg	14	7	1	6	17:16	1	22
8		VfL Bochum	14	6	3	5	29:23	6	21
9		TSV 1860 München	14	6	3	5	20:17	3	21
10		Hamburger SV	14	6	2	6	17:20	-3	20
11		Bayer Leverkusen	14	4	5	5	19:22	-3	17
12		1. FC Nürnberg	14	5	2	7	18:23	-5	17
13		Bor. Mönchengladbach	14	4	4	6	18:14	4	16
14		Hansa Rostock	14	4	4	6	17:16	1	16
15		Hannover 96	14	4	3	7	22:30	-8	15
16		Arminia Bielefeld	14	4	3	7	15:24	-9	15
17		Energie Cottbus	14	2	3	9	8:28	-20	9
18		1. FC Kaiserslautern	14	1	4	9	12:24	-12	7
