21/10/1988	19:00	Stuttgarter Kickers	-	Hannover 96	0:1 (0:1)	
22/10/1988	14:30	1. FC Köln	-	Werder Bremen	2:0 (0:0)	
	14:30	FC St. Pauli	-	Borussia Dortmund	1:0 (0:0)	
	14:30	Karlsruher SC	-	VfB Stuttgart	2:0 (1:0)	
	14:30	Eintracht Frankfurt	-	Hamburger SV	0:1 (0:0)	
	14:30	VfL Bochum	-	1. FC Kaiserslautern	2:0 (0:0)	
	14:30	1. FC Nürnberg	-	Bayer Leverkusen	1:1 (1:1)	
	14:30	Bayer 05 Uerdingen	-	Bor. Mönchengladbach	0:0 (0:0)	
	14:30	Waldhof Mannheim	-	Bayern München	0:3 (0:2)	
1		Bayern München	11	5	6	0	24:10	14	16:6
2		VfB Stuttgart	11	6	2	3	20:10	10	14:8
3		Hamburger SV	11	6	2	3	18:11	7	14:8
4		Bayer 05 Uerdingen	11	4	6	1	15:11	4	14:8
5		Werder Bremen	11	4	5	2	19:13	6	13:9
6		VfL Bochum	11	5	3	3	14:12	2	13:9
7		Karlsruher SC	11	6	1	4	20:19	1	13:9
8		1. FC Köln	11	5	2	4	17:9	8	12:10
9		Bayer Leverkusen	11	3	6	2	18:17	1	12:10
10		Bor. Mönchengladbach	11	4	4	3	15:14	1	12:10
11		FC St. Pauli	11	3	6	2	11:10	1	12:10
12		Borussia Dortmund	11	2	5	4	11:10	1	9:13
13		1. FC Kaiserslautern	11	2	5	4	14:18	-4	9:13
14		Waldhof Mannheim	11	1	6	4	10:15	-5	8:14
15		Hannover 96	11	1	5	5	11:19	-8	7:15
16		1. FC Nürnberg	11	3	1	7	11:21	-10	7:15
17		Eintracht Frankfurt	11	3	1	7	5:15	-10	7:15
18		Stuttgarter Kickers	11	2	2	7	9:28	-19	6:16
