28/08/1992	19:00	Bor. Mönchengladbach	-	Bayer 05 Uerdingen	0:4 (0:3)	
	19:00	1. FC Nürnberg	-	Bayer Leverkusen	0:1 (0:1)	
29/08/1992	14:30	VfB Stuttgart	-	Karlsruher SC	2:1 (0:0)	
	14:30	1. FC Saarbrücken	-	FC Schalke 04	1:3 (1:0)	
	14:30	Borussia Dortmund	-	1. FC Kaiserslautern	1:0 (0:0)	
	14:30	SG Wattenscheid 09	-	Eintracht Frankfurt	1:2 (1:0)	
	14:30	Bayern München	-	Dynamo Dresden	3:1 (0:0)	
	14:30	1. FC Köln	-	Hamburger SV	2:2 (1:0)	
	14:30	Werder Bremen	-	VfL Bochum	3:1 (3:1)	
1		Bayern München	4	3	1	0	8:2	6	7:1
2		Bayer Leverkusen	4	2	2	0	7:2	5	6:2
3		Eintracht Frankfurt	4	2	2	0	5:3	2	6:2
4		Borussia Dortmund	4	2	1	1	5:4	1	5:3
5		VfB Stuttgart	4	2	1	1	6:6	0	5:3
6		Karlsruher SC	4	2	0	2	10:8	2	4:4
7		FC Schalke 04	4	2	0	2	9:7	2	4:4
8		VfL Bochum	4	1	2	1	8:6	2	4:4
9		1. FC Kaiserslautern	4	2	0	2	5:3	2	4:4
10		Dynamo Dresden	4	1	2	1	6:5	1	4:4
11		Werder Bremen	4	1	2	1	6:7	-1	4:4
12		Bayer 05 Uerdingen	4	1	1	2	5:6	-1	3:5
13		Hamburger SV	4	0	3	1	4:5	-1	3:5
14		SG Wattenscheid 09	4	1	1	2	7:10	-3	3:5
15		1. FC Nürnberg	4	1	1	2	1:4	-3	3:5
16		1. FC Saarbrücken	4	1	1	2	4:8	-4	3:5
17		Bor. Mönchengladbach	4	1	1	2	5:10	-5	3:5
18		1. FC Köln	4	0	1	3	2:7	-5	1:7
