15/04/1967	15:00	TSV 1860 München	-	Hannover 96	3:0 (3:0)	
	15:00	Eintracht Braunschweig	-	Bayern München	5:2 (4:0)	
	15:00	Werder Bremen	-	Karlsruher SC	0:3 (0:1)	
	15:00	MSV Duisburg	-	Hamburger SV	2:1 (1:0)	
	15:00	1. FC Nürnberg	-	Bor. Mönchengladbach	1:0 (1:0)	
	15:00	FC Schalke 04	-	1. FC Kaiserslautern	0:3 (0:2)	
	15:00	Frankfurter SG Eintracht	-	Rot-Weiss Essen	5:0 (1:0)	
	15:00	VfB Stuttgart	-	Borussia Dortmund	1:0 (0:0)	
	15:00	1. FC Köln	-	Fortuna Düsseldorf	2:0 (0:0)	
1		Eintracht Braunschweig	28	15	7	6	42:20	22	37:19
2		Frankfurter SG Eintracht	28	14	7	7	58:36	22	35:21
3		TSV 1860 München	28	14	6	8	46:34	12	34:22
4		Bayern München	28	14	3	11	53:40	13	31:25
5		1. FC Kaiserslautern	28	10	11	7	36:35	1	31:25
6		Hannover 96	28	12	7	9	36:37	-1	31:25
7		Bor. Mönchengladbach	28	10	9	9	58:39	19	29:27
8		1. FC Köln	28	11	7	10	38:40	-2	29:27
9		Borussia Dortmund	28	10	8	10	46:35	11	28:28
10		MSV Duisburg	28	8	12	8	30:31	-1	28:28
11		Hamburger SV	28	9	9	10	32:37	-5	27:29
12		1. FC Nürnberg	28	9	8	11	32:41	-9	26:30
13		Werder Bremen	28	9	7	12	41:45	-4	25:31
14		FC Schalke 04	28	10	5	13	30:48	-18	25:31
15		VfB Stuttgart	28	6	11	11	37:49	-12	23:33
16		Karlsruher SC	28	7	8	13	40:56	-16	22:34
17		Fortuna Düsseldorf	28	8	6	14	36:52	-16	22:34
18		Rot-Weiss Essen	28	6	9	13	31:47	-16	21:35
