07/10/1988	19:00	Borussia Dortmund	-	Stuttgarter Kickers	1:1 (1:1)	
08/10/1988	14:30	Bayer Leverkusen	-	Bayer 05 Uerdingen	2:2 (0:1)	
	14:30	Hamburger SV	-	VfL Bochum	3:1 (2:0)	
	14:30	VfB Stuttgart	-	Eintracht Frankfurt	2:0 (2:0)	
	14:30	Karlsruher SC	-	Waldhof Mannheim	2:1 (1:1)	
	14:30	Hannover 96	-	Bayern München	0:0 (0:0)	
	14:30	Werder Bremen	-	FC St. Pauli	0:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Köln	1:0 (1:0)	
	14:30	1. FC Kaiserslautern	-	1. FC Nürnberg	2:1 (1:1)	
1		VfB Stuttgart	10	6	2	2	20:8	12	14:6
2		Bayern München	10	4	6	0	21:10	11	14:6
3		Werder Bremen	10	4	5	1	19:11	8	13:7
4		Bayer 05 Uerdingen	10	4	5	1	15:11	4	13:7
5		Hamburger SV	10	5	2	3	17:11	6	12:8
6		Bayer Leverkusen	10	3	5	2	17:16	1	11:9
7		Bor. Mönchengladbach	10	4	3	3	15:14	1	11:9
8		VfL Bochum	10	4	3	3	12:12	0	11:9
9		Karlsruher SC	10	5	1	4	18:19	-1	11:9
10		1. FC Köln	10	4	2	4	15:9	6	10:10
11		FC St. Pauli	10	2	6	2	10:10	0	10:10
12		Borussia Dortmund	10	2	5	3	11:9	2	9:11
13		1. FC Kaiserslautern	10	2	5	3	14:16	-2	9:11
14		Waldhof Mannheim	10	1	6	3	10:12	-2	8:12
15		Eintracht Frankfurt	10	3	1	6	5:14	-9	7:13
16		1. FC Nürnberg	10	3	0	7	10:20	-10	6:14
17		Stuttgarter Kickers	10	2	2	6	9:27	-18	6:14
18		Hannover 96	10	0	5	5	10:19	-9	5:15
