30/08/1977	19:00	1. FC Kaiserslautern	-	Borussia Dortmund	4:0 (2:0)	
31/08/1977	19:00	FC St. Pauli	-	FC Schalke 04	1:1 (1:1)	
	19:00	VfB Stuttgart	-	Hamburger SV	1:2 (0:1)	
	19:00	Eintracht Frankfurt	-	Bor. Mönchengladbach	4:2 (1:1)	
	19:00	TSV 1860 München	-	Hertha BSC	2:3 (1:2)	
	19:00	Werder Bremen	-	Bayern München	1:1 (0:0)	
	19:00	1. FC Köln	-	Eintracht Braunschweig	6:0 (3:0)	
	19:00	VfL Bochum	-	MSV Duisburg	1:2 (0:1)	
20/09/1977	19:00	Fortuna Düsseldorf	-	1. FC Saarbrücken	2:1 (1:1)	
1		1. FC Köln	5	4	0	1	19:8	11	8:2
2		Hamburger SV	5	4	0	1	12:7	5	8:2
3		FC Schalke 04	5	2	3	0	7:4	3	7:3
4		Eintracht Frankfurt	5	3	0	2	12:7	5	6:4
5		Fortuna Düsseldorf	5	3	0	2	12:8	4	6:4
6		MSV Duisburg	5	2	2	1	11:8	3	6:4
7		1. FC Kaiserslautern	5	2	2	1	10:7	3	6:4
8		Bor. Mönchengladbach	5	2	2	1	7:7	0	6:4
9		Eintracht Braunschweig	5	3	0	2	7:9	-2	6:4
10		Hertha BSC	5	2	1	2	9:12	-3	5:5
11		Werder Bremen	5	2	1	2	7:12	-5	5:5
12		Bayern München	5	1	2	2	10:13	-3	4:6
13		Borussia Dortmund	5	2	0	3	5:10	-5	4:6
14		VfL Bochum	5	1	1	3	7:5	2	3:7
15		1. FC Saarbrücken	5	1	1	3	8:10	-2	3:7
16		VfB Stuttgart	5	1	1	3	7:11	-4	3:7
17		FC St. Pauli	5	1	1	3	6:11	-5	3:7
18		TSV 1860 München	5	0	1	4	3:10	-7	1:9
