21/03/2014	19:30	SC Freiburg	-	Werder Bremen	3:1 (1:0)	
22/03/2014	14:30	Hannover 96	-	Borussia Dortmund	0:3 (0:1)	
	14:30	1. FSV Mainz 05	-	Bayern München	0:2 (0:0)	
	14:30	VfL Wolfsburg	-	FC Augsburg	1:1 (0:1)	
	14:30	VfB Stuttgart	-	Hamburger SV	1:0 (0:0)	
	14:30	FC Schalke 04	-	Eintracht Braunschweig	3:1 (1:0)	
	17:30	Bor. Mönchengladbach	-	Hertha BSC	3:0 (3:0)	
23/03/2014	14:30	1. FC Nürnberg	-	Eintracht Frankfurt	2:5 (0:1)	
	16:30	Bayer Leverkusen	-	1899 Hoffenheim	2:3 (1:2)	
1		Bayern München	26	24	2	0	76:12	64	74
2		Borussia Dortmund	26	16	3	7	59:29	30	51
3		FC Schalke 04	26	15	5	6	51:37	14	50
4		Bayer Leverkusen	26	14	2	10	43:32	11	44
5		Bor. Mönchengladbach	26	12	6	8	46:32	14	42
6		VfL Wolfsburg	26	12	5	9	43:40	3	41
7		1. FSV Mainz 05	26	12	5	9	37:40	-3	41
8		FC Augsburg	26	11	6	9	39:37	2	39
9		Hertha BSC	26	10	6	10	35:34	1	36
10		1899 Hoffenheim	26	8	8	10	57:58	-1	32
11		Hannover 96	26	8	5	13	34:46	-12	29
12		Eintracht Frankfurt	26	7	8	11	33:46	-13	29
13		Werder Bremen	26	7	8	11	30:50	-20	29
14		SC Freiburg	26	6	7	13	29:47	-18	25
15		VfB Stuttgart	26	6	6	14	40:52	-12	24
16		Hamburger SV	26	6	5	15	41:55	-14	23
17		1. FC Nürnberg	26	4	11	11	30:49	-19	23
18		Eintracht Braunschweig	26	4	6	16	21:48	-27	18
