02/11/2012	19:30	Eintracht Frankfurt	-	SpVgg Greuther Fürth	1:1 (1:0)	
03/11/2012	14:30	Borussia Dortmund	-	VfB Stuttgart	0:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	SC Freiburg	1:1 (0:0)	
	14:30	Hannover 96	-	FC Augsburg	2:0 (1:0)	
	14:30	1. FC Nürnberg	-	VfL Wolfsburg	1:0 (0:0)	
	14:30	1899 Hoffenheim	-	FC Schalke 04	3:2 (1:1)	
	17:30	Hamburger SV	-	Bayern München	0:3 (0:1)	
04/11/2012	14:30	Bayer Leverkusen	-	Fortuna Düsseldorf	3:2 (2:1)	
	16:30	Werder Bremen	-	1. FSV Mainz 05	2:1 (1:0)	
1		Bayern München	10	9	0	1	30:4	26	27
2		FC Schalke 04	10	6	2	2	20:11	9	20
3		Eintracht Frankfurt	10	6	2	2	21:14	7	20
4		Bayer Leverkusen	10	5	3	2	18:14	4	18
5		Borussia Dortmund	10	4	4	2	20:11	9	16
6		Hannover 96	10	4	2	4	20:16	4	14
7		Werder Bremen	10	4	2	4	17:15	2	14
8		1. FSV Mainz 05	10	4	2	4	13:12	1	14
9		Hamburger SV	10	4	1	5	11:14	-3	13
10		VfB Stuttgart	10	3	4	3	10:15	-5	13
11		Bor. Mönchengladbach	10	3	4	3	13:19	-6	13
12		SC Freiburg	10	3	3	4	14:13	1	12
13		1899 Hoffenheim	10	3	2	5	16:22	-6	11
14		1. FC Nürnberg	10	3	2	5	8:15	-7	11
15		Fortuna Düsseldorf	10	2	4	4	9:15	-6	10
16		VfL Wolfsburg	10	2	2	6	6:17	-11	8
17		SpVgg Greuther Fürth	10	1	4	5	7:16	-9	7
18		FC Augsburg	10	1	3	6	5:15	-10	6
