21/09/1984	19:00	Eintracht Braunschweig	-	Eintracht Frankfurt	5:0 (2:0)	
	19:00	1. FC Kaiserslautern	-	FC Schalke 04	2:2 (0:0)	
	19:00	Borussia Dortmund	-	VfL Bochum	3:0 (0:0)	
22/09/1984	14:30	Werder Bremen	-	Waldhof Mannheim	1:1 (0:1)	
	14:30	Arminia Bielefeld	-	Fortuna Düsseldorf	1:1 (1:0)	
	14:30	Karlsruher SC	-	Hamburger SV	1:1 (1:0)	
	14:30	Bayer Leverkusen	-	Bor. Mönchengladbach	3:2 (1:1)	
	14:30	Bayern München	-	1. FC Köln	2:0 (0:0)	
	14:30	Bayer 05 Uerdingen	-	VfB Stuttgart	3:2 (1:1)	
1		Bayern München	5	5	0	0	13:4	9	10:0
2		Werder Bremen	5	3	1	1	13:8	5	7:3
3		Bor. Mönchengladbach	5	3	1	1	13:10	3	7:3
4		1. FC Kaiserslautern	5	2	3	0	9:6	3	7:3
5		Bayer 05 Uerdingen	5	3	0	2	11:8	3	6:4
6		Hamburger SV	5	1	4	0	5:4	1	6:4
7		Bayer Leverkusen	5	2	2	1	10:10	0	6:4
8		Waldhof Mannheim	5	1	3	1	5:5	0	5:5
9		Karlsruher SC	5	1	3	1	9:10	-1	5:5
10		Eintracht Frankfurt	5	1	3	1	8:11	-3	5:5
11		VfB Stuttgart	5	2	0	3	17:11	6	4:6
12		Fortuna Düsseldorf	5	1	2	2	11:11	0	4:6
13		FC Schalke 04	5	1	2	2	10:11	-1	4:6
14		VfL Bochum	5	1	2	2	9:12	-3	4:6
15		Arminia Bielefeld	5	0	3	2	5:12	-7	3:7
16		1. FC Köln	5	1	1	3	7:15	-8	3:7
17		Borussia Dortmund	5	1	0	4	7:8	-1	2:8
18		Eintracht Braunschweig	5	1	0	4	8:14	-6	2:8
