30/08/2019	19:30	Bor. Mönchengladbach	-	RB Leipzig	1:3 (0:1)	
31/08/2019	14:30	Bayern München	-	1. FSV Mainz 05	6:1 (2:1)	
	14:30	Bayer Leverkusen	-	1899 Hoffenheim	0:0 (0:0)	
	14:30	VfL Wolfsburg	-	SC Paderborn 07	1:1 (0:1)	
	14:30	SC Freiburg	-	1. FC Köln	1:2 (1:0)	
	14:30	FC Schalke 04	-	Hertha BSC	3:0 (1:0)	
	17:30	1. FC Union Berlin	-	Borussia Dortmund	3:1 (1:1)	
01/09/2019	14:30	Werder Bremen	-	FC Augsburg	3:2 (2:1)	
	17:00	Eintracht Frankfurt	-	Fortuna Düsseldorf	2:1 (0:1)	
1		RB Leipzig	3	3	0	0	9:2	7	9
2		Bayern München	3	2	1	0	11:3	8	7
3		VfL Wolfsburg	3	2	1	0	6:2	4	7
4		Bayer Leverkusen	3	2	1	0	6:3	3	7
5		Borussia Dortmund	3	2	0	1	9:5	4	6
6		SC Freiburg	3	2	0	1	7:3	4	6
7		Eintracht Frankfurt	3	2	0	1	4:3	1	6
8		Bor. Mönchengladbach	3	1	1	1	4:4	0	4
9		1899 Hoffenheim	3	1	1	1	3:3	0	4
		FC Schalke 04	3	1	1	1	3:3	0	4
11		1. FC Union Berlin	3	1	1	1	4:6	-2	4
12		Fortuna Düsseldorf	3	1	0	2	5:6	-1	3
13		Werder Bremen	3	1	0	2	6:8	-2	3
14		1. FC Köln	3	1	0	2	4:6	-2	3
15		SC Paderborn 07	3	0	1	2	4:7	-3	1
16		FC Augsburg	3	0	1	2	4:9	-5	1
17		Hertha BSC	3	0	1	2	2:8	-6	1
18		1. FSV Mainz 05	3	0	0	3	2:12	-10	0
