27/04/1982	19:00	1. FC Kaiserslautern	-	Eintracht Braunschweig	5:3 (1:2)	
	19:00	1. FC Nürnberg	-	Fortuna Düsseldorf	2:2 (0:0)	
	19:00	Hamburger SV	-	SV Bayer 04 Leverkusen	0:0 (0:0)	
28/04/1982	14:30	1. FC Köln	-	Werder Bremen	4:2 (3:1)	
	19:00	MSV Duisburg	-	Bayern München	2:3 (0:2)	
	19:00	VfB Stuttgart	-	Arminia Bielefeld	2:3 (1:2)	
	19:00	Borussia Dortmund	-	Karlsruher SC	4:0 (2:0)	
	19:00	Eintracht Frankfurt	-	SV Darmstadt 98	2:1 (1:0)	
	19:00	Bor. Mönchengladbach	-	VfL Bochum	4:2 (3:1)	
1		Hamburger SV	30	17	9	4	82:37	45	43:17
2		1. FC Köln	30	17	7	6	62:29	33	41:19
3		Bayern München	30	18	3	9	72:48	24	39:21
4		Borussia Dortmund	30	16	5	9	54:33	21	37:23
5		Werder Bremen	30	14	8	8	50:43	7	36:24
6		Bor. Mönchengladbach	30	13	9	8	52:45	7	35:25
7		1. FC Kaiserslautern	30	12	10	8	60:55	5	34:26
8		VfB Stuttgart	30	12	8	10	53:45	8	32:28
9		Eintracht Frankfurt	30	15	2	13	72:66	6	32:28
10		Eintracht Braunschweig	30	14	3	13	55:53	2	31:29
11		VfL Bochum	30	11	7	12	45:44	1	29:31
12		Arminia Bielefeld	30	11	5	14	37:43	-6	27:33
13		1. FC Nürnberg	30	9	6	15	43:67	-24	24:36
14		Karlsruher SC	30	8	7	15	42:59	-17	23:37
15		Fortuna Düsseldorf	30	6	11	13	43:63	-20	23:37
16		SV Bayer 04 Leverkusen	30	7	6	17	38:66	-28	20:40
17		MSV Duisburg	30	7	3	20	36:67	-31	17:43
18		SV Darmstadt 98	30	4	9	17	38:71	-33	17:43
