23/09/1983	19:00	Kickers Offenbach	-	1. FC Kaiserslautern	3:2 (1:1)	
	19:00	Fortuna Düsseldorf	-	Borussia Dortmund	7:0 (3:0)	
	19:00	Werder Bremen	-	Hamburger SV	0:0 (0:0)	
24/09/1983	14:30	Eintracht Braunschweig	-	Eintracht Frankfurt	4:3 (2:2)	
	14:30	Arminia Bielefeld	-	Bayer 05 Uerdingen	3:1 (2:1)	
	14:30	SV Bayer 04 Leverkusen	-	VfB Stuttgart	1:1 (0:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Köln	4:2 (3:1)	
	14:30	VfL Bochum	-	Bayern München	3:1 (1:0)	
	14:30	Waldhof Mannheim	-	1. FC Nürnberg	1:0 (0:0)	
1		Bayern München	8	5	2	1	18:9	9	12:4
		Hamburger SV	8	5	2	1	18:9	9	12:4
3		Bayer 05 Uerdingen	8	5	1	2	21:15	6	11:5
4		Bor. Mönchengladbach	8	4	2	2	19:11	8	10:6
5		VfB Stuttgart	8	3	4	1	15:8	7	10:6
6		Werder Bremen	8	3	3	2	9:7	2	9:7
7		Fortuna Düsseldorf	8	3	2	3	17:14	3	8:8
8		SV Bayer 04 Leverkusen	8	3	2	3	14:12	2	8:8
9		Arminia Bielefeld	8	4	0	4	12:14	-2	8:8
10		1. FC Köln	8	3	1	4	12:13	-1	7:9
11		VfL Bochum	8	3	1	4	14:21	-7	7:9
12		Waldhof Mannheim	8	2	3	3	10:17	-7	7:9
13		1. FC Kaiserslautern	8	2	2	4	19:18	1	6:10
14		1. FC Nürnberg	8	3	0	5	13:14	-1	6:10
15		Eintracht Braunschweig	8	3	0	5	15:20	-5	6:10
16		Kickers Offenbach	8	3	0	5	11:21	-10	6:10
17		Borussia Dortmund	8	2	2	4	10:21	-11	6:10
18		Eintracht Frankfurt	8	1	3	4	14:17	-3	5:11
