17/04/2004	14:30	VfB Stuttgart	-	Eintracht Frankfurt	3:1 (1:0)	
	14:30	VfL Wolfsburg	-	SC Freiburg	4:0 (2:0)	
	14:30	Bor. Mönchengladbach	-	Hertha BSC	1:1 (0:1)	
	14:30	1. FC Kaiserslautern	-	Hansa Rostock	3:2 (2:1)	
	14:30	FC Schalke 04	-	Bayer Leverkusen	2:3 (0:1)	
	14:30	Borussia Dortmund	-	Bayern München	2:0 (0:0)	
	14:30	TSV 1860 München	-	Hamburger SV	1:2 (0:0)	
18/04/2004	16:30	Werder Bremen	-	Hannover 96	0:0 (0:0)	
	16:30	1. FC Köln	-	VfL Bochum	1:2 (0:1)	
1		Werder Bremen	29	20	7	2	67:28	39	67
2		Bayern München	29	17	8	4	63:32	31	59
3		VfB Stuttgart	29	16	9	4	46:18	28	57
4		Bayer Leverkusen	29	15	7	7	59:36	23	52
5		VfL Bochum	29	13	9	7	48:34	14	48
6		Borussia Dortmund	29	14	6	9	49:36	13	48
7		FC Schalke 04	29	11	10	8	40:35	5	43
8		Hamburger SV	29	11	6	12	39:50	-11	39
9		Hansa Rostock	29	9	8	12	45:44	1	35
10		VfL Wolfsburg	29	11	1	17	50:57	-7	34
11		SC Freiburg	29	9	7	13	38:58	-20	34
12		Hannover 96	29	8	9	12	44:55	-11	33
13		Bor. Mönchengladbach	29	8	8	13	32:41	-9	32
14		1. FC Kaiserslautern	29	10	4	15	32:50	-18	31
15		TSV 1860 München	29	8	6	15	29:46	-17	30
16		Hertha BSC	29	6	11	12	29:52	-23	29
17		Eintracht Frankfurt	29	7	5	17	29:45	-16	26
18		1. FC Köln	29	5	5	19	24:46	-22	20
