04/09/1968	19:00	Hertha BSC	-	VfB Stuttgart	0:1 (0:0)	
	19:00	Bor. Mönchengladbach	-	Kickers Offenbach	4:1 (3:0)	
	19:00	Alemannia Aachen	-	MSV Duisburg	4:0 (3:0)	
	19:00	Hannover 96	-	1. FC Nürnberg	2:2 (1:2)	
	19:00	FC Schalke 04	-	Bayern München	1:2 (1:1)	
	19:00	TSV 1860 München	-	Borussia Dortmund	2:1 (0:1)	
	19:00	Hamburger SV	-	Werder Bremen	5:2 (2:1)	
	19:00	1. FC Kaiserslautern	-	1. FC Köln	4:0 (0:0)	
	19:00	Eintracht Frankfurt	-	Eintracht Braunschweig	0:1 (0:0)	
1		Bayern München	4	4	0	0	12:2	10	8:0
2		Alemannia Aachen	4	3	1	0	13:4	9	7:1
3		Eintracht Braunschweig	4	3	1	0	7:3	4	7:1
4		1. FC Kaiserslautern	4	3	0	1	8:4	4	6:2
5		Bor. Mönchengladbach	4	3	0	1	9:7	2	6:2
6		Werder Bremen	4	2	0	2	9:9	0	4:4
7		VfB Stuttgart	4	1	2	1	4:4	0	4:4
8		Hamburger SV	4	2	0	2	8:9	-1	4:4
9		1. FC Köln	4	2	0	2	4:7	-3	4:4
10		MSV Duisburg	4	1	2	1	3:6	-3	4:4
11		1. FC Nürnberg	4	1	1	2	8:8	0	3:5
12		Eintracht Frankfurt	4	1	1	2	5:6	-1	3:5
13		Kickers Offenbach	4	1	1	2	5:8	-3	3:5
14		TSV 1860 München	4	1	1	2	4:9	-5	3:5
15		Hannover 96	4	0	2	2	5:7	-2	2:6
16		Hertha BSC	4	0	2	2	4:7	-3	2:6
17		Borussia Dortmund	4	0	1	3	5:9	-4	1:7
18		FC Schalke 04	4	0	1	3	2:6	-4	1:7
