16/02/2007	19:30	Eintracht Frankfurt	-	VfB Stuttgart	0:4 (0:3)	
17/02/2007	14:30	Alemannia Aachen	-	Bayern München	1:0 (1:0)	
	14:30	Werder Bremen	-	Hamburger SV	0:2 (0:1)	
	14:30	VfL Wolfsburg	-	FC Schalke 04	2:2 (0:2)	
	14:30	Borussia Dortmund	-	Bor. Mönchengladbach	1:0 (1:0)	
	14:30	Hertha BSC	-	1. FSV Mainz 05	1:2 (1:0)	
	14:30	Bayer Leverkusen	-	Hannover 96	0:1 (0:1)	
18/02/2007	16:00	Arminia Bielefeld	-	VfL Bochum	1:3 (1:2)	
	16:00	1. FC Nürnberg	-	Energie Cottbus	1:0 (0:0)	
1		FC Schalke 04	22	15	4	3	40:21	19	49
2		VfB Stuttgart	22	13	5	4	41:26	15	44
3		Werder Bremen	22	13	3	6	53:30	23	42
4		Bayern München	22	11	4	7	33:26	7	37
5		1. FC Nürnberg	22	8	12	2	31:17	14	36
6		Hertha BSC	22	9	6	7	33:35	-2	33
7		Hannover 96	22	8	6	8	28:32	-4	30
8		Bayer Leverkusen	22	8	5	9	35:34	1	29
9		Borussia Dortmund	22	7	7	8	25:28	-3	28
10		VfL Wolfsburg	22	5	10	7	22:26	-4	25
11		1. FSV Mainz 05	22	5	9	8	19:32	-13	24
12		Arminia Bielefeld	22	5	8	9	27:29	-2	23
13		Alemannia Aachen	22	6	5	11	33:42	-9	23
14		VfL Bochum	22	6	5	11	25:34	-9	23
15		Eintracht Frankfurt	22	4	11	7	27:39	-12	23
16		Energie Cottbus	22	5	7	10	23:31	-8	22
17		Hamburger SV	22	3	12	7	24:26	-2	21
18		Bor. Mönchengladbach	22	5	5	12	16:27	-11	20
