20/01/1984	19:00	Fortuna Düsseldorf	-	Bor. Mönchengladbach	4:1 (4:0)	
21/01/1984	14:30	1. FC Kaiserslautern	-	Hamburger SV	0:2 (0:1)	
	14:30	Borussia Dortmund	-	Eintracht Frankfurt	2:0 (0:0)	
	14:30	Bayer 05 Uerdingen	-	1. FC Nürnberg	1:0 (1:0)	
	14:30	Bayer Leverkusen	-	Bayern München	1:5 (0:1)	
	14:30	Arminia Bielefeld	-	1. FC Köln	1:2 (0:1)	
	14:30	Kickers Offenbach	-	VfL Bochum	2:2 (1:2)	
	14:30	Werder Bremen	-	Waldhof Mannheim	5:0 (1:0)	
	14:30	Eintracht Braunschweig	-	VfB Stuttgart	1:0 (0:0)	
1		Bayern München	18	11	4	3	35:16	19	26:10
2		VfB Stuttgart	18	10	5	3	36:16	20	25:11
3		Werder Bremen	18	10	4	4	39:17	22	24:12
4		Hamburger SV	18	10	4	4	32:19	13	24:12
5		Fortuna Düsseldorf	18	9	5	4	43:23	20	23:13
6		Bor. Mönchengladbach	18	9	5	4	37:25	12	23:13
7		Bayer Leverkusen	18	8	4	6	32:27	5	20:16
8		1. FC Köln	18	8	3	7	35:26	9	19:17
9		Bayer 05 Uerdingen	18	7	5	6	32:33	-1	19:17
10		Arminia Bielefeld	18	6	5	7	24:28	-4	17:19
11		Waldhof Mannheim	18	5	6	7	22:33	-11	16:20
12		1. FC Kaiserslautern	18	6	3	9	34:38	-4	15:21
13		VfL Bochum	18	5	5	8	32:40	-8	15:21
14		Eintracht Braunschweig	18	7	1	10	29:40	-11	15:21
15		Borussia Dortmund	18	5	4	9	23:35	-12	14:22
16		Kickers Offenbach	18	4	3	11	26:55	-29	11:25
17		1. FC Nürnberg	18	4	1	13	23:43	-20	9:27
18		Eintracht Frankfurt	18	1	7	10	18:38	-20	9:27
