27/11/1965	14:00	1. FC Köln	-	Borussia Dortmund	1:2 (1:2)	
	14:00	VfB Stuttgart	-	Bayern München	0:1 (0:1)	
	14:00	Meidericher SV	-	Hamburger SV	3:1 (0:0)	
	14:00	FC Schalke 04	-	Hannover 96	1:0 (1:0)	
	14:00	Eintracht Braunschweig	-	Borussia Neunkirchen	1:2 (0:0)	
	14:00	Werder Bremen	-	Bor. Mönchengladbach	2:0 (0:0)	
	14:00	TSV 1860 München	-	Karlsruher SC	2:0 (1:0)	
	14:00	Frankfurter SG Eintracht	-	Tasmania 1900 Berlin	4:0 (1:0)	
03/12/1965	05:00	1. FC Kaiserslautern	-	1. FC Nürnberg	0:0 (0:0)	
1		TSV 1860 München	14	11	2	1	37:12	25	24:4
2		Bayern München	14	10	2	2	34:11	23	22:6
3		Borussia Dortmund	14	9	4	1	30:17	13	22:6
4		1. FC Köln	14	10	0	4	32:17	15	20:8
5		Werder Bremen	14	9	0	5	27:12	15	18:10
6		Frankfurter SG Eintracht	14	8	1	5	33:16	17	17:11
7		Meidericher SV	14	7	2	5	30:20	10	16:12
8		1. FC Nürnberg	14	5	4	5	23:18	5	14:14
9		Hamburger SV	14	6	2	6	28:26	2	14:14
10		VfB Stuttgart	14	5	4	5	12:13	-1	14:14
11		Hannover 96	14	6	1	7	30:24	6	13:15
12		Bor. Mönchengladbach	14	4	4	6	25:27	-2	12:16
13		1. FC Kaiserslautern	14	4	4	6	17:27	-10	12:16
14		Eintracht Braunschweig	14	3	4	7	21:28	-7	10:18
15		FC Schalke 04	14	3	3	8	10:25	-15	9:19
16		Karlsruher SC	14	2	2	10	13:36	-23	6:22
17		Borussia Neunkirchen	14	2	2	10	12:40	-28	6:22
18		Tasmania 1900 Berlin	14	1	1	12	6:51	-45	3:25
