03/04/1998	18:30	Karlsruher SC	-	Hertha BSC	0:2 (0:0)	
	19:00	MSV Duisburg	-	1. FC Kaiserslautern	1:1 (0:1)	
04/04/1998	14:30	Arminia Bielefeld	-	VfL Wolfsburg	0:1 (0:0)	
	14:30	VfL Bochum	-	FC Schalke 04	3:0 (1:0)	
	14:30	TSV 1860 München	-	Hamburger SV	1:1 (0:1)	
	14:30	Bayer Leverkusen	-	Bor. Mönchengladbach	1:1 (0:0)	
	14:30	Hansa Rostock	-	Borussia Dortmund	3:1 (0:1)	
	14:30	Werder Bremen	-	Bayern München	0:3 (0:1)	
05/04/1998	17:00	VfB Stuttgart	-	1. FC Köln	1:1 (0:0)	
1		1. FC Kaiserslautern	29	17	8	4	52:33	19	59
2		Bayern München	29	16	7	6	56:31	25	55
3		Bayer Leverkusen	29	13	12	4	58:33	25	51
4		FC Schalke 04	29	12	12	5	33:25	8	48
5		Hansa Rostock	29	12	7	10	42:35	7	43
6		VfB Stuttgart	29	11	9	9	45:41	4	42
7		Borussia Dortmund	29	10	9	10	51:46	5	39
8		Hertha BSC	29	11	6	12	37:44	-7	39
9		Werder Bremen	29	10	8	11	36:46	-10	38
10		VfL Bochum	29	10	7	12	36:40	-4	37
11		MSV Duisburg	29	9	9	11	35:40	-5	36
12		VfL Wolfsburg	29	10	5	14	34:42	-8	35
13		1. FC Köln	29	10	5	14	44:53	-9	35
14		Hamburger SV	29	8	10	11	33:40	-7	34
15		TSV 1860 München	29	8	8	13	35:47	-12	32
16		Karlsruher SC	29	7	9	13	38:51	-13	30
17		Bor. Mönchengladbach	29	6	11	12	43:50	-7	29
18		Arminia Bielefeld	29	7	6	16	35:46	-11	27
