07/02/2004	14:30	Bayer Leverkusen	-	Eintracht Frankfurt	1:2 (0:1)	
	14:30	Hansa Rostock	-	SC Freiburg	4:1 (1:0)	
	14:30	Bor. Mönchengladbach	-	Werder Bremen	1:2 (0:0)	
	14:30	1. FC Kaiserslautern	-	1. FC Köln	1:0 (1:0)	
	14:30	FC Schalke 04	-	TSV 1860 München	0:0 (0:0)	
	14:30	VfL Wolfsburg	-	Borussia Dortmund	2:4 (1:2)	
	14:30	Hamburger SV	-	VfL Bochum	1:1 (0:0)	
08/02/2004	16:30	Bayern München	-	Hannover 96	3:1 (1:0)	
	16:30	Hertha BSC	-	VfB Stuttgart	1:0 (0:0)	
1		Werder Bremen	19	14	3	2	51:21	30	45
2		Bayern München	19	11	6	2	44:21	23	39
3		VfB Stuttgart	19	11	5	3	26:8	18	38
4		Bayer Leverkusen	19	10	5	4	35:20	15	35
5		VfL Bochum	19	8	6	5	32:23	9	30
6		Borussia Dortmund	19	8	4	7	33:28	5	28
7		FC Schalke 04	19	7	7	5	24:23	1	28
8		VfL Wolfsburg	19	8	1	10	37:37	0	25
9		Hamburger SV	19	6	6	7	26:33	-7	24
10		SC Freiburg	19	7	3	9	26:41	-15	24
11		TSV 1860 München	19	6	5	8	20:27	-7	23
12		Hannover 96	19	6	5	8	34:42	-8	23
13		Hansa Rostock	19	6	4	9	28:30	-2	22
14		Bor. Mönchengladbach	19	5	4	10	19:27	-8	19
15		1. FC Kaiserslautern	19	6	3	10	22:33	-11	18
16		Eintracht Frankfurt	19	4	4	11	19:30	-11	16
17		1. FC Köln	19	4	4	11	16:27	-11	16
18		Hertha BSC	19	3	7	9	16:37	-21	16
