05/03/1988	14:30	Bor. Mönchengladbach	-	Borussia Dortmund	0:3 (0:2)	
	14:30	Eintracht Frankfurt	-	Bayer Leverkusen	3:2 (2:2)	
	14:30	1. FC Köln	-	VfB Stuttgart	1:1 (0:0)	
	14:30	Werder Bremen	-	Bayer 05 Uerdingen	5:1 (1:1)	
	14:30	FC Schalke 04	-	VfL Bochum	2:1 (0:0)	
	14:30	Hannover 96	-	1. FC Kaiserslautern	1:0 (1:0)	
	14:30	FC 08 Homburg	-	Waldhof Mannheim	1:1 (1:1)	
	14:30	1. FC Nürnberg	-	Bayern München	0:3 (0:2)	
	14:30	Karlsruher SC	-	Hamburger SV	0:0 (0:0)	
1		Werder Bremen	22	16	5	1	43:10	33	37:7
2		Bayern München	22	16	1	5	55:28	27	33:11
3		1. FC Köln	22	11	9	2	36:18	18	31:13
4		1. FC Nürnberg	22	10	7	5	33:21	12	27:17
5		VfB Stuttgart	22	10	6	6	44:29	15	26:18
6		Bor. Mönchengladbach	22	12	2	8	42:34	8	26:18
7		Eintracht Frankfurt	22	9	3	10	36:33	3	21:23
8		Bayer Leverkusen	22	7	7	8	32:33	-1	21:23
9		Hamburger SV	22	6	8	8	36:46	-10	20:24
10		Hannover 96	22	8	3	11	32:37	-5	19:25
11		Waldhof Mannheim	22	5	9	8	25:34	-9	19:25
12		Karlsruher SC	22	7	5	10	26:41	-15	19:25
13		Borussia Dortmund	22	6	6	10	31:33	-2	18:26
14		1. FC Kaiserslautern	22	7	4	11	35:40	-5	18:26
15		FC Schalke 04	22	7	3	12	32:52	-20	17:27
16		VfL Bochum	22	5	6	11	28:38	-10	16:28
17		Bayer 05 Uerdingen	22	5	4	13	28:44	-16	14:30
18		FC 08 Homburg	22	3	8	11	26:49	-23	14:30
