17/03/2017	19:30	Borussia Dortmund	-	FC Ingolstadt 04	1:0 (1:0)	
18/03/2017	14:30	1899 Hoffenheim	-	Bayer Leverkusen	1:0 (0:0)	
	14:30	1. FC Köln	-	Hertha BSC	4:2 (3:0)	
	14:30	VfL Wolfsburg	-	SV Darmstadt 98	1:0 (1:0)	
	14:30	Werder Bremen	-	RB Leipzig	3:0 (1:0)	
	14:30	FC Augsburg	-	SC Freiburg	1:1 (1:1)	
	17:30	Eintracht Frankfurt	-	Hamburger SV	0:0 (0:0)	
19/03/2017	14:30	1. FSV Mainz 05	-	FC Schalke 04	0:1 (0:0)	
	16:30	Bor. Mönchengladbach	-	Bayern München	0:1 (0:0)	
1		Bayern München	25	19	5	1	61:13	48	62
2		RB Leipzig	25	15	4	6	43:28	15	49
3		Borussia Dortmund	25	13	7	5	54:27	27	46
4		1899 Hoffenheim	25	11	12	2	46:25	21	45
5		Hertha BSC	25	12	4	9	34:30	4	40
6		1. FC Köln	25	9	10	6	37:29	8	37
7		Eintracht Frankfurt	25	10	6	9	26:27	-1	36
8		SC Freiburg	25	10	5	10	32:42	-10	35
9		FC Schalke 04	25	9	6	10	32:27	5	33
10		Bor. Mönchengladbach	25	9	5	11	30:34	-4	32
11		Bayer Leverkusen	25	9	4	12	37:40	-3	31
12		1. FSV Mainz 05	25	8	5	12	33:41	-8	29
13		Werder Bremen	25	8	5	12	34:44	-10	29
14		FC Augsburg	25	7	8	10	24:34	-10	29
15		VfL Wolfsburg	25	8	5	12	23:34	-11	29
16		Hamburger SV	25	7	6	12	24:46	-22	27
17		FC Ingolstadt 04	25	5	4	16	23:42	-19	19
18		SV Darmstadt 98	25	4	3	18	17:47	-30	15
