07/09/1979	19:00	MSV Duisburg	-	Hamburger SV	3:0 (1:0)	
08/09/1979	14:30	Werder Bremen	-	VfB Stuttgart	2:3 (0:1)	
	14:30	1. FC Köln	-	Eintracht Braunschweig	8:0 (2:0)	
	14:30	Eintracht Frankfurt	-	SV Bayer 04 Leverkusen	3:0 (2:0)	
	14:30	1. FC Kaiserslautern	-	FC Schalke 04	2:2 (2:2)	
	14:30	Hertha BSC	-	Bor. Mönchengladbach	3:1 (0:0)	
	14:30	TSV 1860 München	-	Borussia Dortmund	0:2 (0:0)	
	14:30	Bayer 05 Uerdingen	-	Fortuna Düsseldorf	3:1 (1:0)	
	14:30	VfL Bochum	-	Bayern München	0:1 (0:1)	
1		Eintracht Frankfurt	5	4	0	1	11:4	7	8:2
2		Borussia Dortmund	5	4	0	1	10:4	6	8:2
3		Hamburger SV	5	3	1	1	12:5	7	7:3
4		MSV Duisburg	5	3	1	1	11:4	7	7:3
5		VfB Stuttgart	5	3	1	1	10:6	4	7:3
6		Bayern München	5	2	2	1	7:5	2	6:4
7		Bayer 05 Uerdingen	5	3	0	2	6:5	1	6:4
8		1. FC Köln	5	2	1	2	12:8	4	5:5
9		1. FC Kaiserslautern	5	2	1	2	10:8	2	5:5
10		FC Schalke 04	5	1	3	1	7:6	1	5:5
11		TSV 1860 München	5	2	0	3	6:6	0	4:6
12		Bor. Mönchengladbach	5	1	2	2	4:8	-4	4:6
13		Werder Bremen	5	2	0	3	7:12	-5	4:6
14		SV Bayer 04 Leverkusen	5	2	0	3	6:13	-7	4:6
15		Fortuna Düsseldorf	5	1	1	3	7:12	-5	3:7
16		Hertha BSC	5	1	1	3	5:10	-5	3:7
17		Eintracht Braunschweig	5	1	1	3	4:13	-9	3:7
18		VfL Bochum	5	0	1	4	0:6	-6	1:9
