07/09/1990	19:00	Bayern München	-	1. FC Kaiserslautern	4:0 (1:0)	
	19:00	Borussia Dortmund	-	VfL Bochum	1:0 (0:0)	
	19:00	Bayer 05 Uerdingen	-	VfB Stuttgart	2:0 (0:0)	
08/09/1990	14:30	1. FC Nürnberg	-	Karlsruher SC	0:0 (0:0)	
	14:30	Hertha BSC	-	Fortuna Düsseldorf	0:1 (0:0)	
	14:30	Eintracht Frankfurt	-	Werder Bremen	0:0 (0:0)	
	14:30	Hamburger SV	-	Bor. Mönchengladbach	3:0 (2:0)	
	14:30	Bayer Leverkusen	-	FC St. Pauli	3:1 (2:0)	
	14:30	SG Wattenscheid 09	-	1. FC Köln	0:3 (0:1)	
1		Bayern München	5	3	2	0	10:4	6	8:2
2		Eintracht Frankfurt	5	2	3	0	9:2	7	7:3
3		Bayer Leverkusen	5	2	3	0	9:6	3	7:3
4		1. FC Kaiserslautern	5	3	1	1	10:9	1	7:3
5		VfB Stuttgart	5	3	0	2	10:5	5	6:4
6		1. FC Köln	5	2	2	1	7:4	3	6:4
7		Fortuna Düsseldorf	5	2	2	1	5:7	-2	6:4
8		1. FC Nürnberg	5	1	3	1	9:7	2	5:5
9		Werder Bremen	5	2	1	2	6:4	2	5:5
10		SG Wattenscheid 09	5	2	1	2	6:6	0	5:5
11		Bayer 05 Uerdingen	5	1	3	1	5:5	0	5:5
12		VfL Bochum	5	2	1	2	3:3	0	5:5
13		Borussia Dortmund	5	2	1	2	3:6	-3	5:5
14		Hamburger SV	5	2	0	3	7:8	-1	4:6
15		FC St. Pauli	5	1	2	2	6:10	-4	4:6
16		Karlsruher SC	5	0	2	3	4:9	-5	2:8
17		Bor. Mönchengladbach	5	0	2	3	4:11	-7	2:8
18		Hertha BSC	5	0	1	4	5:12	-7	1:9
