07/05/2021	19:30	VfB Stuttgart	-	FC Augsburg	2:1 (1:0)	
08/05/2021	14:30	Borussia Dortmund	-	RB Leipzig	3:2 (1:0)	
	14:30	Werder Bremen	-	Bayer Leverkusen	0:0 (0:0)	
	14:30	VfL Wolfsburg	-	1. FC Union Berlin	3:0 (1:0)	
	14:30	1899 Hoffenheim	-	FC Schalke 04	4:2 (0:2)	
	17:30	Bayern München	-	Bor. Mönchengladbach	6:0 (4:0)	
09/05/2021	12:30	1. FC Köln	-	SC Freiburg	1:4 (0:2)	
	14:30	Eintracht Frankfurt	-	1. FSV Mainz 05	1:1 (0:1)	
	17:00	Hertha BSC	-	Arminia Bielefeld	0:0 (0:0)	
1		Bayern München	32	23	5	4	92:40	52	74
2		RB Leipzig	32	19	7	6	57:28	29	64
3		VfL Wolfsburg	32	17	9	6	57:32	25	60
4		Borussia Dortmund	32	18	4	10	69:44	25	58
5		Eintracht Frankfurt	32	15	12	5	63:48	15	57
6		Bayer Leverkusen	32	14	9	9	51:35	16	51
7		Bor. Mönchengladbach	32	12	10	10	59:52	7	46
8		1. FC Union Berlin	32	11	13	8	47:41	6	46
9		SC Freiburg	32	12	8	12	49:47	2	44
10		VfB Stuttgart	32	11	9	12	54:52	2	42
11		1899 Hoffenheim	32	10	9	13	49:52	-3	39
12		1. FSV Mainz 05	32	9	9	14	35:51	-16	36
13		Hertha BSC	32	8	10	14	40:50	-10	34
14		FC Augsburg	32	9	6	17	32:49	-17	33
15		Werder Bremen	32	7	10	15	34:51	-17	31
16		Arminia Bielefeld	32	8	7	17	23:51	-28	31
17		1. FC Köln	32	7	8	17	33:60	-27	29
18		FC Schalke 04	32	2	7	23	21:82	-61	13
