26/04/1968	19:00	MSV Duisburg	-	1. FC Köln	3:2 (1:0)	
27/04/1968	14:30	Borussia Dortmund	-	VfB Stuttgart	2:1 (0:1)	
	14:30	Hannover 96	-	1. FC Kaiserslautern	2:0 (2:0)	
	14:30	Borussia Neunkirchen	-	TSV 1860 München	1:0 (1:0)	
	14:30	Bayern München	-	Werder Bremen	2:3 (0:1)	
	14:30	Karlsruher SC	-	FC Schalke 04	1:0 (0:0)	
	14:30	Eintracht Frankfurt	-	Bor. Mönchengladbach	3:1 (0:1)	
	14:30	Alemannia Aachen	-	1. FC Nürnberg	2:0 (2:0)	
	14:30	Hamburger SV	-	Eintracht Braunschweig	0:0 (0:0)	
1		1. FC Nürnberg	31	16	9	6	65:35	30	41:21
2		Werder Bremen	31	15	8	8	62:48	14	38:24
3		Bor. Mönchengladbach	31	13	11	7	74:45	29	37:25
4		Bayern München	31	16	4	11	63:51	12	36:26
5		1. FC Köln	31	15	4	12	63:49	14	34:28
6		Eintracht Frankfurt	31	14	6	11	56:50	6	34:28
7		Eintracht Braunschweig	31	15	4	12	36:35	1	34:28
8		MSV Duisburg	31	13	7	11	60:49	11	33:29
9		TSV 1860 München	31	11	10	10	54:36	18	32:30
10		Hannover 96	31	12	8	11	43:46	-3	32:30
11		Alemannia Aachen	31	13	6	12	45:57	-12	32:30
12		Hamburger SV	31	10	10	11	48:49	-1	30:32
13		VfB Stuttgart	31	11	7	13	53:51	2	29:33
14		Borussia Dortmund	31	11	7	13	54:55	-1	29:33
15		FC Schalke 04	31	10	6	15	39:47	-8	26:36
16		1. FC Kaiserslautern	31	8	10	13	36:60	-24	26:36
17		Borussia Neunkirchen	31	7	5	19	32:84	-52	19:43
18		Karlsruher SC	31	6	4	21	28:64	-36	16:46
