30/03/1990	19:00	Fortuna Düsseldorf	-	FC 08 Homburg	1:0 (1:0)	
	19:00	Borussia Dortmund	-	Waldhof Mannheim	2:0 (1:0)	
31/03/1990	14:30	Werder Bremen	-	Hamburger SV	2:1 (2:1)	
	14:30	1. FC Nürnberg	-	1. FC Köln	1:1 (1:1)	
	14:30	Bor. Mönchengladbach	-	Karlsruher SC	0:0 (0:0)	
	14:30	1. FC Kaiserslautern	-	Bayer 05 Uerdingen	2:1 (1:1)	
	14:30	Bayern München	-	VfB Stuttgart	3:1 (1:1)	
	14:30	Bayer Leverkusen	-	VfL Bochum	2:1 (1:1)	
	14:30	FC St. Pauli	-	Eintracht Frankfurt	2:2 (1:1)	
1		Bayern München	27	16	7	4	53:24	29	39:15
2		Bayer Leverkusen	27	12	12	3	38:21	17	36:18
3		1. FC Köln	27	13	8	6	40:35	5	34:20
4		Eintracht Frankfurt	27	12	9	6	50:34	16	33:21
5		Borussia Dortmund	27	12	8	7	41:27	14	32:22
6		VfB Stuttgart	27	13	3	11	43:39	4	29:25
7		Werder Bremen	27	9	10	8	40:31	9	28:26
8		FC St. Pauli	27	8	11	8	25:32	-7	27:27
9		1. FC Nürnberg	27	8	9	10	33:34	-1	25:29
10		Waldhof Mannheim	27	10	5	12	34:36	-2	25:29
11		Karlsruher SC	27	7	11	9	22:34	-12	25:29
12		Bayer 05 Uerdingen	27	9	5	13	35:41	-6	23:31
13		Bor. Mönchengladbach	27	8	7	12	29:35	-6	23:31
14		VfL Bochum	27	9	5	13	33:42	-9	23:31
15		Fortuna Düsseldorf	27	7	9	11	30:39	-9	23:31
16		1. FC Kaiserslautern	27	7	9	11	34:47	-13	23:31
17		Hamburger SV	27	9	4	14	32:41	-9	22:32
18		FC 08 Homburg	27	5	6	16	25:45	-20	16:38
