09/09/2016	19:30	FC Schalke 04	-	Bayern München	0:2 (0:0)	
10/09/2016	14:30	Bayer Leverkusen	-	Hamburger SV	3:1 (0:0)	
	14:30	VfL Wolfsburg	-	1. FC Köln	0:0 (0:0)	
	14:30	FC Ingolstadt 04	-	Hertha BSC	0:2 (0:1)	
	14:30	SV Darmstadt 98	-	Eintracht Frankfurt	1:0 (0:0)	
	14:30	SC Freiburg	-	Bor. Mönchengladbach	3:1 (0:1)	
	17:30	RB Leipzig	-	Borussia Dortmund	1:0 (0:0)	
11/09/2016	14:30	Werder Bremen	-	FC Augsburg	1:2 (1:0)	
	16:30	1. FSV Mainz 05	-	1899 Hoffenheim	4:4 (4:1)	
1		Bayern München	2	2	0	0	8:0	8	6
2		Hertha BSC	2	2	0	0	4:1	3	6
3		1. FC Köln	2	1	1	0	2:0	2	4
		VfL Wolfsburg	2	1	1	0	2:0	2	4
5		RB Leipzig	2	1	1	0	3:2	1	4
6		Bayer Leverkusen	2	1	0	1	4:3	1	3
		SC Freiburg	2	1	0	1	4:3	1	3
8		Borussia Dortmund	2	1	0	1	2:2	0	3
9		Eintracht Frankfurt	2	1	0	1	1:1	0	3
10		Bor. Mönchengladbach	2	1	0	1	3:4	-1	3
11		FC Augsburg	2	1	0	1	2:3	-1	3
12		SV Darmstadt 98	2	1	0	1	1:2	-1	3
13		1899 Hoffenheim	2	0	2	0	6:6	0	2
14		1. FSV Mainz 05	2	0	1	1	5:6	-1	1
15		Hamburger SV	2	0	1	1	2:4	-2	1
16		FC Ingolstadt 04	2	0	1	1	1:3	-2	1
17		FC Schalke 04	2	0	0	2	0:3	-3	0
18		Werder Bremen	2	0	0	2	1:8	-7	0
