07/12/1983	19:00	Hamburger SV	-	VfB Stuttgart	0:2 (0:0)	
09/12/1983	19:00	SV Bayer 04 Leverkusen	-	1. FC Köln	2:1 (1:1)	
10/12/1983	14:30	Kickers Offenbach	-	Waldhof Mannheim	0:2 (0:1)	
	14:30	Fortuna Düsseldorf	-	VfL Bochum	1:1 (0:0)	
	14:30	Arminia Bielefeld	-	Bor. Mönchengladbach	2:2 (1:0)	
	14:30	Bayer 05 Uerdingen	-	Bayern München	1:1 (1:0)	
	14:30	Borussia Dortmund	-	1. FC Nürnberg	3:1 (0:0)	
	14:30	1. FC Kaiserslautern	-	Eintracht Frankfurt	1:0 (1:0)	
	14:30	Werder Bremen	-	Eintracht Braunschweig	4:0 (3:0)	
1		VfB Stuttgart	17	10	5	2	36:15	21	25:9
2		Bayern München	17	10	4	3	30:15	15	24:10
3		Bor. Mönchengladbach	17	9	5	3	36:21	15	23:11
4		Werder Bremen	17	9	4	4	34:17	17	22:12
5		Hamburger SV	17	9	4	4	30:19	11	22:12
6		Fortuna Düsseldorf	17	8	5	4	39:22	17	21:13
7		SV Bayer 04 Leverkusen	17	8	4	5	31:22	9	20:14
8		1. FC Köln	17	7	3	7	33:25	8	17:17
9		Bayer 05 Uerdingen	17	6	5	6	31:33	-2	17:17
10		Arminia Bielefeld	17	6	5	6	23:26	-3	17:17
11		Waldhof Mannheim	17	5	6	6	22:28	-6	16:18
12		1. FC Kaiserslautern	17	6	3	8	34:36	-2	15:19
13		VfL Bochum	17	5	4	8	30:38	-8	14:20
14		Eintracht Braunschweig	17	6	1	10	28:40	-12	13:21
15		Borussia Dortmund	17	4	4	9	21:35	-14	12:22
16		Kickers Offenbach	17	4	2	11	24:53	-29	10:24
17		Eintracht Frankfurt	17	1	7	9	18:36	-18	9:25
18		1. FC Nürnberg	17	4	1	12	23:42	-19	9:25
