14/10/1967	15:00	Bayern München	-	Bor. Mönchengladbach	3:1 (3:0)	
	15:00	MSV Duisburg	-	FC Schalke 04	1:1 (1:0)	
	15:00	Hannover 96	-	Eintracht Braunschweig	1:1 (0:1)	
	15:00	Borussia Dortmund	-	Frankfurter SG Eintracht	2:1 (0:1)	
	15:00	1. FC Nürnberg	-	VfB Stuttgart	5:1 (2:0)	
	15:00	Karlsruher SC	-	Hamburger SV	2:1 (1:1)	
	15:00	1. FC Kaiserslautern	-	Werder Bremen	2:2 (0:0)	
	15:00	Borussia Neunkirchen	-	1. FC Köln	2:1 (0:0)	
	15:00	Alemannia Aachen	-	TSV 1860 München	3:3 (1:0)	
1		1. FC Nürnberg	9	6	3	0	20:5	15	15:3
2		Bayern München	9	6	1	2	19:13	6	13:5
3		Borussia Dortmund	9	5	2	2	23:13	10	12:6
4		1. FC Kaiserslautern	9	4	4	1	15:15	0	12:6
5		Bor. Mönchengladbach	9	4	3	2	24:12	12	11:7
6		MSV Duisburg	9	4	3	2	15:10	5	11:7
7		Werder Bremen	9	4	2	3	20:19	1	10:8
8		Hannover 96	9	4	2	3	15:15	0	10:8
9		1. FC Köln	9	4	1	4	16:13	3	9:9
10		Alemannia Aachen	9	3	3	3	9:12	-3	9:9
		Eintracht Braunschweig	9	3	3	3	9:12	-3	9:9
12		VfB Stuttgart	9	2	4	3	14:15	-1	8:10
13		TSV 1860 München	9	1	5	3	10:14	-4	7:11
14		Frankfurter SG Eintracht	9	2	2	5	13:18	-5	6:12
15		Karlsruher SC	9	3	0	6	10:15	-5	6:12
16		Borussia Neunkirchen	9	2	2	5	10:20	-10	6:12
17		Hamburger SV	9	2	1	6	12:19	-7	5:13
18		FC Schalke 04	9	0	3	6	4:18	-14	3:15
