15/04/2011	19:30	1. FSV Mainz 05	-	Bor. Mönchengladbach	1:0 (0:0)	
16/04/2011	14:30	1. FC Köln	-	VfB Stuttgart	1:3 (0:0)	
	14:30	1899 Hoffenheim	-	Eintracht Frankfurt	1:0 (0:0)	
	14:30	Hamburger SV	-	Hannover 96	0:0 (0:0)	
	14:30	1. FC Kaiserslautern	-	1. FC Nürnberg	0:2 (0:1)	
	14:30	VfL Wolfsburg	-	FC St. Pauli	2:2 (1:0)	
	17:30	Werder Bremen	-	FC Schalke 04	1:1 (0:0)	
17/04/2011	14:30	Bayern München	-	Bayer Leverkusen	5:1 (4:0)	
	16:30	Borussia Dortmund	-	SC Freiburg	3:0 (2:0)	
