04/02/2011	19:30	Borussia Dortmund	-	FC Schalke 04	0:0 (0:0)	
05/02/2011	14:30	1. FC Köln	-	Bayern München	3:2 (0:2)	
	14:30	1. FSV Mainz 05	-	Werder Bremen	1:1 (1:0)	
	14:30	1. FC Nürnberg	-	Bayer Leverkusen	1:0 (0:0)	
	14:30	Hannover 96	-	VfL Wolfsburg	1:0 (1:0)	
	14:30	1899 Hoffenheim	-	1. FC Kaiserslautern	3:2 (2:0)	
	17:30	Bor. Mönchengladbach	-	VfB Stuttgart	2:3 (2:0)	
06/02/2011	16:30	SC Freiburg	-	Eintracht Frankfurt	0:0 (0:0)	
16/02/2011	17:45	Hamburger SV	-	FC St. Pauli	0:1 (0:0)	
1		Borussia Dortmund	21	16	3	2	46:12	34	51
2		Bayer Leverkusen	21	11	6	4	41:30	11	39
3		1. FSV Mainz 05	21	12	1	8	32:22	10	37
4		Hannover 96	21	12	1	8	29:30	-1	37
5		Bayern München	21	10	6	5	42:26	16	36
6		SC Freiburg	21	10	4	7	29:28	1	34
7		1899 Hoffenheim	21	8	8	5	39:28	11	32
8		Hamburger SV	21	9	3	9	29:31	-2	30
9		1. FC Nürnberg	21	8	5	8	26:30	-4	29
10		Eintracht Frankfurt	21	8	3	10	24:26	-2	27
11		FC Schalke 04	21	7	5	9	26:26	0	26
12		FC St. Pauli	21	7	4	10	24:34	-10	25
13		VfL Wolfsburg	21	5	8	8	26:30	-4	23
14		Werder Bremen	21	6	5	10	27:43	-16	23
15		1. FC Kaiserslautern	21	6	4	11	31:37	-6	22
16		1. FC Köln	21	6	4	11	25:39	-14	22
17		VfB Stuttgart	21	5	4	12	37:39	-2	19
18		Bor. Mönchengladbach	21	4	4	13	31:53	-22	16
