01/10/1993	18:30	MSV Duisburg	-	1. FC Köln	0:0 (0:0)	
	19:00	Dynamo Dresden	-	1. FC Kaiserslautern	3:1 (2:1)	
02/10/1993	14:30	VfB Stuttgart	-	Eintracht Frankfurt	0:2 (0:0)	
	14:30	Bayer Leverkusen	-	1. FC Nürnberg	4:0 (2:0)	
	14:30	SC Freiburg	-	Karlsruher SC	3:3 (2:1)	
	14:30	Bayern München	-	Hamburger SV	4:0 (1:0)	
	14:30	VfB Leipzig	-	Bor. Mönchengladbach	1:1 (0:0)	
03/10/1993	17:00	SG Wattenscheid 09	-	Borussia Dortmund	1:2 (1:0)	
04/10/1993	16:30	FC Schalke 04	-	Werder Bremen	1:1 (0:0)	
1		Eintracht Frankfurt	10	8	2	0	28:9	19	18:2
2		Werder Bremen	10	6	3	1	20:12	8	15:5
3		MSV Duisburg	10	4	6	0	18:10	8	14:6
4		Bayer Leverkusen	10	5	3	2	21:15	6	13:7
5		Hamburger SV	10	6	1	3	20:15	5	13:7
6		Bayern München	10	4	4	2	24:12	12	12:8
7		1. FC Kaiserslautern	10	5	2	3	19:15	4	12:8
8		Borussia Dortmund	10	4	3	3	17:13	4	11:9
9		1. FC Köln	10	4	2	4	11:10	1	10:10
10		VfB Stuttgart	10	2	5	3	16:19	-3	9:11
11		Karlsruher SC	10	2	4	4	11:15	-4	8:12
12		Bor. Mönchengladbach	10	2	3	5	14:21	-7	7:13
13		VfB Leipzig	10	1	5	4	9:18	-9	7:13
14		SG Wattenscheid 09	10	1	4	5	12:18	-6	6:14
15		1. FC Nürnberg	10	2	2	6	10:24	-14	6:14
16		SC Freiburg	10	1	3	6	17:24	-7	5:15
17		Dynamo Dresden	10	3	3	4	13:20	-7	5:15
18		FC Schalke 04	10	1	3	6	8:18	-10	5:15
