07/11/1964	13:30	Eintracht Braunschweig	-	Hamburger SV	2:0 (2:0)	
	13:30	Karlsruher SC	-	Borussia Dortmund	2:0 (1:0)	
	13:30	Frankfurter SG Eintracht	-	1. FC Nürnberg	1:1 (0:1)	
	13:30	TSV 1860 München	-	VfB Stuttgart	1:0 (0:0)	
	13:30	Meidericher SV	-	Hannover 96	1:0 (1:0)	
	13:30	1. FC Kaiserslautern	-	1. FC Köln	2:2 (0:2)	
	13:30	FC Schalke 04	-	Borussia Neunkirchen	1:1 (0:1)	
	13:30	Werder Bremen	-	Hertha BSC	5:1 (0:0)	
1		1. FC Köln	10	6	2	2	31:18	13	14:6
2		Werder Bremen	10	6	2	2	21:10	11	14:6
3		1. FC Kaiserslautern	10	5	2	3	21:16	5	12:8
4		1. FC Nürnberg	10	5	2	3	20:16	4	12:8
5		Hamburger SV	10	4	4	2	16:12	4	12:8
6		Borussia Dortmund	10	5	2	3	15:13	2	12:8
7		TSV 1860 München	10	4	3	3	17:11	6	11:9
8		VfB Stuttgart	10	2	6	2	15:14	1	10:10
9		Frankfurter SG Eintracht	10	4	2	4	15:21	-6	10:10
10		Karlsruher SC	10	3	3	4	17:18	-1	9:11
11		Eintracht Braunschweig	10	3	2	5	13:18	-5	8:12
12		Hannover 96	10	3	2	5	10:15	-5	8:12
13		Meidericher SV	10	3	2	5	14:21	-7	8:12
14		Hertha BSC	10	2	4	4	10:19	-9	8:12
15		Borussia Neunkirchen	10	3	1	6	15:18	-3	7:13
16		FC Schalke 04	10	1	3	6	12:22	-10	5:15
