12/09/2009	14:30	VfL Wolfsburg	-	Bayer Leverkusen	2:3 (0:1)	
	14:30	Borussia Dortmund	-	Bayern München	1:5 (1:1)	
	14:30	1899 Hoffenheim	-	VfL Bochum	3:0 (1:0)	
	14:30	SC Freiburg	-	Eintracht Frankfurt	0:2 (0:0)	
	14:30	1. FSV Mainz 05	-	Hertha BSC	2:1 (0:0)	
	14:30	1. FC Nürnberg	-	Bor. Mönchengladbach	1:0 (1:0)	
	17:30	Hamburger SV	-	VfB Stuttgart	3:1 (1:0)	
13/09/2009	14:30	Werder Bremen	-	Hannover 96	0:0 (0:0)	
	16:30	1. FC Köln	-	FC Schalke 04	1:2 (1:1)	
1		Hamburger SV	5	4	1	0	15:6	9	13
2		Bayer Leverkusen	5	4	1	0	13:5	8	13
3		FC Schalke 04	5	3	1	1	7:3	4	10
4		Eintracht Frankfurt	5	2	3	0	7:4	3	9
5		Bayern München	5	2	2	1	11:5	6	8
6		Werder Bremen	5	2	2	1	9:6	3	8
7		1899 Hoffenheim	5	2	2	1	5:2	3	8
8		1. FSV Mainz 05	5	2	2	1	7:7	0	8
9		Bor. Mönchengladbach	5	2	1	2	7:8	-1	7
10		VfL Wolfsburg	5	2	0	3	9:11	-2	6
11		Hannover 96	5	1	2	2	3:3	0	5
12		VfB Stuttgart	5	1	2	2	6:8	-2	5
13		1. FC Nürnberg	5	1	2	2	3:5	-2	5
14		Borussia Dortmund	5	1	2	2	5:11	-6	5
15		VfL Bochum	5	1	1	3	5:11	-6	4
16		SC Freiburg	5	1	1	3	4:12	-8	4
17		Hertha BSC	5	1	0	4	5:8	-3	3
18		1. FC Köln	5	0	1	4	3:9	-6	1
