11/02/1984	14:30	Bor. Mönchengladbach	-	Eintracht Braunschweig	6:2 (1:1)	
	14:30	1. FC Nürnberg	-	Fortuna Düsseldorf	2:1 (1:1)	
	14:30	Eintracht Frankfurt	-	Arminia Bielefeld	1:1 (0:1)	
	14:30	Hamburger SV	-	Bayer Leverkusen	3:0 (2:0)	
	14:30	1. FC Kaiserslautern	-	Bayer 05 Uerdingen	5:2 (3:1)	
	14:30	VfB Stuttgart	-	Borussia Dortmund	3:1 (2:0)	
	14:30	VfL Bochum	-	Waldhof Mannheim	1:0 (0:0)	
	14:30	1. FC Köln	-	Werder Bremen	1:4 (0:1)	
13/03/1984	19:00	Bayern München	-	Kickers Offenbach	9:0 (5:0)	
1		Bayern München	21	13	4	4	48:21	27	30:12
2		VfB Stuttgart	21	12	6	3	46:20	26	30:12
3		Werder Bremen	21	12	5	4	48:21	27	29:13
4		Hamburger SV	21	12	4	5	43:24	19	28:14
5		Bor. Mönchengladbach	21	11	5	5	46:31	15	27:15
6		Fortuna Düsseldorf	21	10	5	6	48:27	21	25:17
7		Bayer Leverkusen	21	9	5	7	37:34	3	23:19
8		Bayer 05 Uerdingen	21	8	6	7	39:41	-2	22:20
9		1. FC Köln	21	9	3	9	37:32	5	21:21
10		Arminia Bielefeld	21	7	6	8	27:32	-5	20:22
11		VfL Bochum	21	6	6	9	37:46	-9	18:24
12		Waldhof Mannheim	21	5	8	8	26:38	-12	18:24
13		Eintracht Braunschweig	21	8	2	11	36:49	-13	18:24
14		1. FC Kaiserslautern	21	7	3	11	40:46	-6	17:25
15		Borussia Dortmund	21	6	4	11	27:45	-18	16:26
16		Kickers Offenbach	21	5	3	13	30:67	-37	13:29
17		Eintracht Frankfurt	21	1	10	10	23:43	-20	12:30
18		1. FC Nürnberg	21	5	1	15	27:48	-21	11:31
