18/10/1980	14:30	Bayern München	-	VfL Bochum	3:1 (3:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Nürnberg	1:4 (0:1)	
	14:30	Eintracht Frankfurt	-	1. FC Kaiserslautern	3:2 (0:1)	
	14:30	1. FC Köln	-	Karlsruher SC	4:0 (2:0)	
	14:30	Arminia Bielefeld	-	SV Bayer 04 Leverkusen	1:1 (0:0)	
	14:30	FC Schalke 04	-	VfB Stuttgart	3:2 (1:0)	
	14:30	Fortuna Düsseldorf	-	Hamburger SV	2:3 (1:3)	
	14:30	Borussia Dortmund	-	TSV 1860 München	4:1 (1:1)	
	14:30	Bayer 05 Uerdingen	-	MSV Duisburg	4:1 (1:0)	
1		Bayern München	10	9	0	1	28:12	16	18:2
2		Hamburger SV	10	7	2	1	22:13	9	16:4
3		1. FC Kaiserslautern	10	6	2	2	20:10	10	14:6
4		Eintracht Frankfurt	10	7	0	3	22:15	7	14:6
5		Borussia Dortmund	10	5	2	3	24:19	5	12:8
6		SV Bayer 04 Leverkusen	10	4	2	4	20:15	5	10:10
7		VfB Stuttgart	10	4	2	4	23:19	4	10:10
8		MSV Duisburg	10	3	4	3	16:14	2	10:10
9		VfL Bochum	10	2	6	2	13:12	1	10:10
10		Bor. Mönchengladbach	10	4	2	4	15:20	-5	10:10
11		1. FC Köln	10	3	3	4	20:23	-3	9:11
12		Fortuna Düsseldorf	10	4	1	5	18:22	-4	9:11
13		Karlsruher SC	10	3	3	4	11:19	-8	9:11
14		1. FC Nürnberg	10	3	1	6	19:22	-3	7:13
15		TSV 1860 München	10	2	2	6	14:20	-6	6:14
16		FC Schalke 04	10	2	2	6	17:29	-12	6:14
17		Bayer 05 Uerdingen	10	1	3	6	15:23	-8	5:15
18		Arminia Bielefeld	10	1	3	6	14:24	-10	5:15
