30/04/2005	14:30	VfL Bochum	-	1. FSV Mainz 05	2:6 (1:1)	
	14:30	1. FC Kaiserslautern	-	Bayern München	0:4 (0:2)	
	14:30	SC Freiburg	-	Borussia Dortmund	2:2 (1:2)	
	14:30	Werder Bremen	-	Arminia Bielefeld	3:0 (1:0)	
	14:30	FC Schalke 04	-	Bayer Leverkusen	3:3 (3:1)	
	14:30	Hansa Rostock	-	Hertha BSC	2:1 (1:0)	
	14:30	Bor. Mönchengladbach	-	VfB Stuttgart	2:0 (2:0)	
01/05/2005	16:30	VfL Wolfsburg	-	Hamburger SV	1:0 (1:0)	
	16:30	Hannover 96	-	1. FC Nürnberg	1:0 (0:0)	
1		Bayern München	31	21	5	5	62:27	35	68
2		FC Schalke 04	31	18	3	10	50:42	8	57
3		VfB Stuttgart	31	16	7	8	52:35	17	55
4		Werder Bremen	31	16	5	10	62:34	28	53
5		Hertha BSC	31	14	11	6	56:30	26	53
6		Bayer Leverkusen	31	14	8	9	55:41	14	50
7		Hamburger SV	31	16	2	13	54:47	7	50
8		Borussia Dortmund	31	12	10	9	42:42	0	46
9		VfL Wolfsburg	31	14	2	15	44:45	-1	44
10		Hannover 96	31	12	5	14	32:34	-2	41
11		1. FC Kaiserslautern	31	11	6	14	38:46	-8	39
12		Arminia Bielefeld	31	11	6	14	35:44	-9	39
13		1. FSV Mainz 05	31	10	7	14	43:48	-5	37
14		1. FC Nürnberg	31	9	8	14	49:54	-5	35
15		Bor. Mönchengladbach	31	8	10	13	34:46	-12	34
16		VfL Bochum	31	7	8	16	43:66	-23	29
17		Hansa Rostock	31	7	8	16	29:59	-30	29
18		SC Freiburg	31	3	9	19	26:66	-40	18
