19/04/2002	19:00	FC St. Pauli	-	Hamburger SV	0:4 (0:2)	
20/04/2002	14:30	Energie Cottbus	-	TSV 1860 München	1:1 (0:0)	
	14:30	Bayern München	-	Hertha BSC	3:0 (0:0)	
	14:30	FC Schalke 04	-	1. FC Nürnberg	2:1 (0:0)	
	14:30	Bayer Leverkusen	-	Werder Bremen	1:2 (1:1)	
	14:30	Borussia Dortmund	-	1. FC Köln	2:1 (1:0)	
	14:30	VfL Wolfsburg	-	Hansa Rostock	4:0 (4:0)	
21/04/2002	16:30	Bor. Mönchengladbach	-	VfB Stuttgart	2:2 (0:0)	
	16:30	SC Freiburg	-	1. FC Kaiserslautern	3:1 (0:0)	
1		Bayer Leverkusen	32	20	6	6	75:36	39	66
2		Borussia Dortmund	32	19	7	6	56:29	27	64
3		Bayern München	32	18	8	6	61:23	38	62
4		FC Schalke 04	32	18	7	7	51:32	19	61
5		Hertha BSC	32	17	7	8	58:36	22	58
6		Werder Bremen	32	16	5	11	50:39	11	53
7		1. FC Kaiserslautern	32	16	5	11	55:49	6	53
8		VfB Stuttgart	32	12	10	10	40:37	3	46
9		TSV 1860 München	32	14	4	14	52:54	-2	46
10		VfL Wolfsburg	32	12	7	13	55:47	8	43
11		Hamburger SV	32	10	10	12	45:49	-4	40
12		Bor. Mönchengladbach	32	9	11	12	38:48	-10	38
13		Energie Cottbus	32	9	8	15	34:53	-19	35
14		Hansa Rostock	32	9	6	17	32:50	-18	33
15		1. FC Nürnberg	32	8	4	20	30:55	-25	28
16		SC Freiburg	32	6	9	17	33:59	-26	27
17		1. FC Köln	32	5	8	19	21:59	-38	23
18		FC St. Pauli	32	4	10	18	33:64	-31	22
