29/10/1980	19:00	Fortuna Düsseldorf	-	VfL Bochum	1:1 (1:1)	
31/10/1980	18:30	SV Bayer 04 Leverkusen	-	VfB Stuttgart	1:1 (1:1)	
	18:30	Arminia Bielefeld	-	Hamburger SV	0:2 (0:0)	
	18:30	FC Schalke 04	-	TSV 1860 München	1:0 (1:0)	
	18:30	Borussia Dortmund	-	MSV Duisburg	5:1 (5:1)	
	19:00	Bayern München	-	1. FC Nürnberg	4:2 (3:0)	
	19:00	Bor. Mönchengladbach	-	1. FC Köln	2:0 (2:0)	
	19:00	Bayer 05 Uerdingen	-	1. FC Kaiserslautern	1:0 (0:0)	
01/11/1980	14:30	Eintracht Frankfurt	-	Karlsruher SC	3:3 (0:1)	
1		Bayern München	12	11	0	1	33:14	19	22:2
2		Hamburger SV	12	9	2	1	31:14	17	20:4
3		Borussia Dortmund	12	7	2	3	31:20	11	16:8
4		1. FC Kaiserslautern	12	7	2	3	23:13	10	16:8
5		Eintracht Frankfurt	12	7	1	4	25:23	2	15:9
6		VfB Stuttgart	12	5	3	4	26:21	5	13:11
7		SV Bayer 04 Leverkusen	12	4	4	4	22:17	5	12:12
8		Bor. Mönchengladbach	12	5	2	5	19:23	-4	12:12
9		1. FC Köln	12	4	3	5	25:25	0	11:13
10		VfL Bochum	12	2	7	3	14:15	-1	11:13
11		Karlsruher SC	12	3	5	4	15:23	-8	11:13
12		MSV Duisburg	12	3	4	5	17:20	-3	10:14
13		Fortuna Düsseldorf	12	4	2	6	22:27	-5	10:14
14		1. FC Nürnberg	12	3	2	7	21:26	-5	8:16
15		TSV 1860 München	12	3	2	7	18:24	-6	8:16
16		Bayer 05 Uerdingen	12	2	4	6	16:23	-7	8:16
17		FC Schalke 04	12	3	2	7	19:36	-17	8:16
18		Arminia Bielefeld	12	1	3	8	15:28	-13	5:19
