24/03/1979	14:30	VfB Stuttgart	-	FC Schalke 04	4:0 (3:0)	
	14:30	Hertha BSC	-	MSV Duisburg	1:0 (0:0)	
	14:30	1. FC Köln	-	Borussia Dortmund	5:0 (2:0)	
	14:30	SV Darmstadt 98	-	Hamburger SV	1:2 (1:0)	
	14:30	1. FC Kaiserslautern	-	Fortuna Düsseldorf	3:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	Bayern München	1:7 (1:5)	
	14:30	Werder Bremen	-	Arminia Bielefeld	1:0 (1:0)	
	14:30	VfL Bochum	-	Eintracht Frankfurt	0:0 (0:0)	
	14:30	1. FC Nürnberg	-	Eintracht Braunschweig	0:3 (0:1)	
1		1. FC Kaiserslautern	24	14	8	2	48:26	22	36:12
2		Hamburger SV	24	14	5	5	54:24	30	33:15
3		VfB Stuttgart	24	13	6	5	46:24	22	32:16
4		Eintracht Frankfurt	24	13	5	6	37:28	9	31:17
5		Bayern München	24	10	5	9	48:36	12	25:23
6		Fortuna Düsseldorf	24	9	7	8	47:40	7	25:23
7		VfL Bochum	24	7	11	6	38:35	3	25:23
8		1. FC Köln	24	8	9	7	36:33	3	25:23
9		MSV Duisburg	24	9	5	10	33:41	-8	23:25
10		Bor. Mönchengladbach	24	8	6	10	34:36	-2	22:26
11		Werder Bremen	24	7	8	9	36:42	-6	22:26
12		Eintracht Braunschweig	24	7	8	9	35:41	-6	22:26
13		Borussia Dortmund	24	7	8	9	42:56	-14	22:26
14		FC Schalke 04	24	7	7	10	43:44	-1	21:27
15		Hertha BSC	24	7	7	10	29:36	-7	21:27
16		Arminia Bielefeld	24	7	6	11	29:39	-10	20:28
17		1. FC Nürnberg	24	6	3	15	21:49	-28	15:33
18		SV Darmstadt 98	24	3	6	15	26:52	-26	12:36
