10/10/1986	19:00	1. FC Kaiserslautern	-	Bayer 05 Uerdingen	1:0 (0:0)	
	19:00	Werder Bremen	-	Waldhof Mannheim	4:2 (2:2)	
	19:00	Hamburger SV	-	VfB Stuttgart	2:0 (2:0)	
11/10/1986	14:30	1. FC Nürnberg	-	FC Schalke 04	2:1 (2:0)	
	14:30	1. FC Köln	-	Borussia Dortmund	2:0 (2:0)	
	14:30	Fortuna Düsseldorf	-	Blau-Weiß 90 Berlin	3:1 (2:1)	
	14:30	Eintracht Frankfurt	-	Bayern München	0:0 (0:0)	
	14:30	VfL Bochum	-	Bayer Leverkusen	2:1 (2:0)	
	14:30	Bor. Mönchengladbach	-	FC 08 Homburg	5:0 (0:0)	
1		Bayern München	10	6	4	0	21:9	12	16:4
2		Hamburger SV	10	6	2	2	19:9	10	14:6
3		Bayer Leverkusen	10	6	1	3	23:10	13	13:7
4		Werder Bremen	10	5	3	2	20:17	3	13:7
5		VfB Stuttgart	10	4	4	2	19:10	9	12:8
6		1. FC Kaiserslautern	10	4	4	2	17:11	6	12:8
7		Bayer 05 Uerdingen	10	4	3	3	15:13	2	11:9
8		VfL Bochum	10	3	5	2	15:14	1	11:9
9		FC Schalke 04	10	5	1	4	20:21	-1	11:9
10		Borussia Dortmund	10	4	2	4	23:13	10	10:10
11		Eintracht Frankfurt	10	2	6	2	13:11	2	10:10
12		Waldhof Mannheim	10	3	3	4	16:19	-3	9:11
13		Bor. Mönchengladbach	10	2	4	4	15:16	-1	8:12
14		1. FC Köln	10	3	2	5	12:17	-5	8:12
15		1. FC Nürnberg	10	1	4	5	12:19	-7	6:14
16		FC 08 Homburg	10	2	2	6	8:23	-15	6:14
17		Fortuna Düsseldorf	10	2	1	7	11:29	-18	5:15
18		Blau-Weiß 90 Berlin	10	1	3	6	10:28	-18	5:15
